,Unnamed: 0,Modifier,Consonant,ListMod,Head,Match,MisMatchType,ListMatch,Image_Comp2,Image_Comp1,Image_List1,Image_List2
17,17,Brown,zbxlv,House,Leaf,match,0,1,BrownLeaf_1,BrownLeaf_3,BrownLeaf_2,BlackHouse_2
18,18,Brown,zbxlv,House,Lock,match,0,1,BrownLock_2,BrownLock_2,BrownLock_3,RedHouse_3
19,19,Brown,zbxlv,House,Note,match,0,1,BrownNote_3,BrownNote_2,BrownNote_3,BlackHouse_1
20,20,Red,xkq,Cup,Plane,match,0,1,RedPlane_1,RedPlane_2,RedPlane_1,GreenCup_2
21,21,Brown,zbxlv,House,Shoe,match,0,1,BrownShoe_3,BrownShoe_2,BrownShoe_2,BlackHouse_1
22,22,Red,xkq,Cup,Square,match,0,1,RedSquare_2,RedSquare_2,RedSquare_2,BlueCup_1
23,23,Pink,mtpv,Lamp,Star,match,0,1,PinkStar_2,PinkStar_2,PinkStar_3,BlackLamp_1
24,24,Pink,mtpv,Lamp,Tree,match,0,1,PinkTree_1,PinkTree_2,PinkTree_3,BlueLamp_3
25,25,Red,xkq,Cup,Bag,match,0,2,RedBag_3,RedBag_1,RedBag_2,RedBag_1
26,26,Brown,zbxlv,House,Bell,match,0,2,BrownBell_1,BrownBell_1,BrownBell_1,BlueBell_1
27,27,Brown,zbxlv,House,Boat,match,0,2,BrownBoat_3,BrownBoat_3,BrownBoat_1,PinkBoat_3
28,28,Black,rjdnv,Plane,Bone,match,0,2,BlackBone_3,BlackBone_3,BlackBone_2,BlackBone_1
29,29,Green,wvcnz,Cross,Bow,match,0,2,GreenBow_3,GreenBow_2,GreenBow_3,BlackBow_2
30,30,Pink,mtpv,Lamp,Cane,match,0,2,PinkCane_2,PinkCane_2,PinkCane_2,RedCane_1
31,31,Black,rjdnv,Plane,Car,match,0,2,BlackCar_2,BlackCar_2,BlackCar_1,BlackCar_3
32,32,Brown,zbxlv,House,Cross,match,0,2,BrownCross_1,BrownCross_1,BrownCross_3,BrownCross_2
33,33,Green,wvcnz,Cross,Cup,match,0,2,GreenCup_1,GreenCup_3,GreenCup_1,BlueCup_1
34,34,Red,xkq,Cup,Disc,match,0,2,RedDisc_1,RedDisc_3,RedDisc_3,RedDisc_1
35,35,Pink,mtpv,Lamp,Flag,match,0,2,PinkFlag_2,PinkFlag_2,PinkFlag_3,RedFlag_2
36,36,Brown,zbxlv,House,Fork,match,0,2,BrownFork_1,BrownFork_2,BrownFork_2,BlueFork_2
37,37,Green,wvcnz,Cross,Hand,match,0,2,GreenHand_1,GreenHand_3,GreenHand_3,BlackHand_2
38,38,Pink,mtpv,Lamp,Heart,match,0,2,PinkHeart_1,PinkHeart_3,PinkHeart_3,PinkHeart_2
39,39,Red,xkq,Cup,House,match,0,2,RedHouse_1,RedHouse_2,RedHouse_1,BlueHouse_2
40,40,Pink,mtpv,Lamp,Key,match,0,2,PinkKey_2,PinkKey_3,PinkKey_1,PinkKey_2
41,41,Blue,qxsw,Boat,Lamp,match,0,2,BlueLamp_3,BlueLamp_3,BlueLamp_2,BlueLamp_1
42,42,Red,xkq,Cup,Leaf,match,0,2,RedLeaf_1,RedLeaf_1,RedLeaf_3,GreenLeaf_3
43,43,Blue,qxsw,Boat,Lock,match,0,2,BlueLock_2,BlueLock_3,BlueLock_1,BrownLock_1
44,44,Black,rjdnv,Plane,Note,match,0,2,BlackNote_3,BlackNote_3,BlackNote_1,PinkNote_1
45,45,Blue,qxsw,Boat,Plane,match,0,2,BluePlane_3,BluePlane_1,BluePlane_3,BluePlane_3
46,46,Green,wvcnz,Cross,Shoe,match,0,2,GreenShoe_2,GreenShoe_3,GreenShoe_3,BrownShoe_3
47,47,Brown,zbxlv,House,Square,match,0,2,BrownSquare_1,BrownSquare_2,BrownSquare_3,BlackSquare_3
48,48,Blue,qxsw,Boat,Star,match,0,2,BlueStar_2,BlueStar_2,BlueStar_1,PinkStar_2
49,49,Black,rjdnv,Plane,Tree,match,0,2,BlackTree_1,BlackTree_3,BlackTree_3,BlackTree_2
50,50,Pink,mtpv,Lamp,Bag,mismatch,1,0,PinkHand_3,PinkHeart_1,PinkBone_3,BrownFork_2
51,51,Blue,qxsw,Boat,Bell,mismatch,1,0,BlueLock_2,BlueStar_3,BlueBag_1,PinkStar_2
52,52,Pink,mtpv,Lamp,Boat,mismatch,1,0,PinkCup_3,PinkBone_2,PinkFlag_2,BrownFork_1
53,53,Green,wvcnz,Cross,Bone,mismatch,1,0,GreenBag_2,GreenBag_3,GreenDisc_3,PinkStar_1
54,54,Red,xkq,Cup,Bow,mismatch,1,0,RedFlag_1,RedCross_3,RedDisc_2,RedBone_1
55,55,Red,xkq,Cup,Cane,mismatch,1,0,RedBow_2,RedCross_3,RedStar_3,GreenDisc_2
56,56,Pink,mtpv,Lamp,Car,mismatch,1,0,PinkCup_3,PinkLock_3,PinkLock_1,BlueHeart_1
57,57,Red,xkq,Cup,Cross,mismatch,1,0,RedBow_3,RedHouse_3,RedKey_2,GreenCup_2
58,58,Pink,mtpv,Lamp,Cup,mismatch,1,0,PinkLock_1,PinkStar_1,PinkBoat_2,BrownLeaf_3
59,59,Black,rjdnv,Plane,Disc,mismatch,1,0,BlackBell_1,BlackLamp_2,BlackBone_1,BlackNote_2
60,60,Green,wvcnz,Cross,Flag,mismatch,1,0,GreenHand_2,GreenPlane_2,GreenLeaf_3,BrownShoe_1
61,61,Green,wvcnz,Cross,Fork,mismatch,1,0,GreenHand_2,GreenPlane_2,GreenFlag_3,BlueBag_1
62,62,Black,rjdnv,Plane,Hand,mismatch,1,0,BlackNote_2,BlackLamp_2,BlackLamp_1,BlueLamp_3
63,63,Brown,zbxlv,House,Heart,mismatch,1,0,BrownBow_2,BrownFork_2,BrownBell_3,GreenDisc_3
64,64,Blue,qxsw,Boat,House,mismatch,1,0,BluePlane_1,BlueHeart_1,BlueBell_3,BlackDisc_1
65,65,Brown,zbxlv,House,Key,mismatch,1,0,BrownLamp_1,BrownNote_2,BrownBoat_2,BlueCup_3
66,66,Brown,zbxlv,House,Lamp,mismatch,1,0,BrownCup_1,BrownShoe_3,BrownHeart_3,BrownFork_2
67,67,Red,xkq,Cup,Leaf,mismatch,1,0,RedPlane_1,RedCar_3,RedStar_2,RedHouse_2
68,68,Black,rjdnv,Plane,Lock,mismatch,1,0,BlackBow_1,BlackDisc_3,BlackSquare_3,BrownBoat_1
69,69,Blue,qxsw,Boat,Note,mismatch,1,0,BlueLock_3,BlueBag_2,BlueLamp_3,BrownBow_1
70,70,Green,wvcnz,Cross,Plane,mismatch,1,0,GreenBone_1,GreenLeaf_3,GreenShoe_3,RedLeaf_2
71,71,Blue,qxsw,Boat,Shoe,mismatch,1,0,BlueCup_1,BlueHeart_2,BlueCross_2,PinkHand_3
72,72,Brown,zbxlv,House,Square,mismatch,1,0,BrownLamp_3,BrownBell_1,BrownBoat_2,BlackNote_1
73,73,Black,rjdnv,Plane,Star,mismatch,1,0,BlackCar_2,BlackSquare_3,BlackTree_2,GreenBoat_1
74,74,Brown,zbxlv,House,Tree,mismatch,1,0,BrownShoe_1,BrownCup_1,BrownNote_3,RedBone_2
75,75,Blue,qxsw,Boat,Bag,mismatch,2,0,RedBag_2,BlueBell_2,BlueBell_1,BlueFork_1
76,76,Brown,zbxlv,House,Bell,mismatch,2,0,BlackBell_1,BrownShoe_3,BrownShoe_2,BlackHouse_3
77,77,Green,wvcnz,Cross,Boat,mismatch,2,0,PinkBoat_1,GreenHand_3,GreenPlane_2,BrownHeart_2
78,78,Pink,mtpv,Lamp,Bone,mismatch,2,0,RedBone_3,PinkStar_3,PinkNote_2,BlackLamp_3
79,79,Brown,zbxlv,House,Bow,mismatch,2,0,RedBow_1,BrownLamp_3,BrownBell_2,BlackFork_1
80,80,Blue,qxsw,Boat,Cane,mismatch,2,0,RedCane_3,BlueFork_2,BlueCross_2,BlackHand_1
81,81,Red,xkq,Cup,Car,mismatch,2,0,PinkCar_2,RedSquare_3,RedKey_1,RedDisc_2
82,82,Brown,zbxlv,House,Cross,mismatch,2,0,RedCross_2,BrownCup_3,BrownNote_2,BrownTree_2
83,83,Brown,zbxlv,House,Cup,mismatch,2,0,GreenCup_2,BrownBell_2,BrownShoe_2,BlueFork_1
84,84,Black,rjdnv,Plane,Disc,mismatch,2,0,RedDisc_3,BlackBone_3,BlackLock_1,BlueLock_2
85,85,Green,wvcnz,Cross,Flag,mismatch,2,0,RedFlag_1,GreenShoe_2,GreenBag_2,BrownCup_2
86,86,Blue,qxsw,Boat,Fork,mismatch,2,0,BrownFork_2,BlueLock_2,BluePlane_2,GreenDisc_1
87,87,Pink,mtpv,Lamp,Hand,mismatch,2,0,GreenHand_1,PinkBoat_1,PinkBone_3,GreenLeaf_1
88,88,Brown,zbxlv,House,Heart,mismatch,2,0,BlueHeart_1,BrownTree_1,BrownBell_1,BlueShoe_2
89,89,Black,rjdnv,Plane,House,mismatch,2,0,BlueHouse_1,BlackSquare_2,BlackFork_2,PinkTree_3
90,90,Red,xkq,Cup,Key,mismatch,2,0,BrownKey_2,RedSquare_2,RedBow_1,BrownBow_2
91,91,Black,rjdnv,Plane,Lamp,mismatch,2,0,BlueLamp_2,BlackTree_1,BlackFork_3,BlueBell_3
92,92,Green,wvcnz,Cross,Leaf,mismatch,2,0,BrownLeaf_2,GreenBoat_2,GreenBone_3,BlackBell_2
93,93,Pink,mtpv,Lamp,Lock,mismatch,2,0,BrownLock_1,PinkHand_2,PinkFlag_3,BlueCane_2
94,94,Pink,mtpv,Lamp,Note,mismatch,2,0,BrownNote_3,PinkHeart_2,PinkCup_1,PinkBone_2
95,95,Blue,qxsw,Boat,Plane,mismatch,2,0,RedPlane_2,BlueCup_3,BlueLock_2,BlueCane_2
96,96,Green,wvcnz,Cross,Shoe,mismatch,2,0,BlueShoe_2,GreenCup_3,GreenBoat_1,BlackSquare_3
97,97,Black,rjdnv,Plane,Square,mismatch,2,0,BrownSquare_1,BlackBone_3,BlackHouse_3,RedHouse_2
98,98,Red,xkq,Cup,Star,mismatch,2,0,PinkStar_2,RedKey_1,RedBag_2,BrownBow_2
99,99,Red,xkq,Cup,Tree,mismatch,2,0,PinkTree_3,RedFlag_2,RedDisc_3,RedKey_3
