,Unnamed: 0,Modifier,Consonant,ListMod,Head,Match,MisMatchType,ListMatch,Image_Comp2,Image_Comp1,Image_List1,Image_List2
89,89,Pink,mtpv,Lamp,House,mismatch,2,0,RedHouse_1,PinkCross_2,PinkLeaf_2,BlueNote_3
90,90,Red,xkq,Cup,Key,mismatch,2,0,BlueKey_3,RedLock_3,RedCross_3,BlackNote_2
91,91,Blue,qxsw,Boat,Lamp,mismatch,2,0,GreenLamp_2,BlueHouse_3,BlueHouse_1,RedFork_3
92,92,Green,wvcnz,Cross,Leaf,mismatch,2,0,BlackLeaf_3,GreenCup_2,GreenSquare_3,PinkHand_1
93,93,Red,xkq,Cup,Lock,mismatch,2,0,BlueLock_1,RedBag_2,RedFork_2,BrownBag_3
94,94,Blue,qxsw,Boat,Note,mismatch,2,0,BlackNote_2,BlueCar_2,BlueLock_2,BlackCane_2
95,95,Brown,zbxlv,House,Plane,mismatch,2,0,GreenPlane_3,BrownBone_3,BrownBell_2,GreenStar_3
96,96,Pink,mtpv,Lamp,Shoe,mismatch,2,0,RedShoe_2,PinkCane_2,PinkBoat_3,BlueLamp_1
97,97,Black,rjdnv,Plane,Square,mismatch,2,0,GreenSquare_3,BlackDisc_3,BlackLamp_2,GreenTree_1
98,98,Green,wvcnz,Cross,Star,mismatch,2,0,BlackStar_3,GreenCup_3,GreenFork_2,GreenShoe_1
99,99,Green,wvcnz,Cross,Tree,mismatch,2,0,RedTree_2,GreenFork_1,GreenCup_1,GreenStar_2
