,Unnamed: 0,Modifier,Consonant,ListMod,Head,Match,MisMatchType,ListMatch,Image_Comp2,Image_Comp1,Image_List1,Image_List2
26,26,Red,xkq,Cup,Bell,match,0,2,RedBell_3,RedBell_3,RedBell_2,RedBell_2
27,27,Green,wvcnz,Cross,Boat,match,0,2,GreenBoat_2,GreenBoat_2,GreenBoat_2,BrownBoat_2
28,28,Pink,mtpv,Lamp,Bone,match,0,2,PinkBone_3,PinkBone_1,PinkBone_3,BlueBone_3
29,29,Green,wvcnz,Cross,Bow,match,0,2,GreenBow_2,GreenBow_3,GreenBow_3,RedBow_3
30,30,Pink,mtpv,Lamp,Cane,match,0,2,PinkCane_2,PinkCane_1,PinkCane_2,PinkCane_2
31,31,Green,wvcnz,Cross,Car,match,0,2,GreenCar_3,GreenCar_2,GreenCar_2,PinkCar_3
32,32,Blue,qxsw,Boat,Cross,match,0,2,BlueCross_3,BlueCross_1,BlueCross_2,BlueCross_3
33,33,Brown,zbxlv,House,Cup,match,0,2,BrownCup_1,BrownCup_3,BrownCup_1,PinkCup_3
34,34,Red,xkq,Cup,Disc,match,0,2,RedDisc_3,RedDisc_1,RedDisc_3,BrownDisc_1
35,35,Brown,zbxlv,House,Flag,match,0,2,BrownFlag_2,BrownFlag_2,BrownFlag_2,GreenFlag_1
36,36,Pink,mtpv,Lamp,Fork,match,0,2,PinkFork_3,PinkFork_2,PinkFork_3,BrownFork_2
37,37,Brown,zbxlv,House,Hand,match,0,2,BrownHand_1,BrownHand_1,BrownHand_3,RedHand_2
38,38,Black,rjdnv,Plane,Heart,match,0,2,BlackHeart_1,BlackHeart_1,BlackHeart_2,BrownHeart_1
39,39,Green,wvcnz,Cross,House,match,0,2,GreenHouse_2,GreenHouse_3,GreenHouse_2,RedHouse_2
40,40,Red,xkq,Cup,Key,match,0,2,RedKey_2,RedKey_1,RedKey_1,GreenKey_3
41,41,Blue,qxsw,Boat,Lamp,match,0,2,BlueLamp_3,BlueLamp_1,BlueLamp_3,BlackLamp_1
42,42,Blue,qxsw,Boat,Leaf,match,0,2,BlueLeaf_2,BlueLeaf_2,BlueLeaf_3,BlueLeaf_1
43,43,Pink,mtpv,Lamp,Lock,match,0,2,PinkLock_3,PinkLock_1,PinkLock_3,BlueLock_3
44,44,Blue,qxsw,Boat,Note,match,0,2,BlueNote_1,BlueNote_2,BlueNote_2,BlackNote_1
45,45,Red,xkq,Cup,Plane,match,0,2,RedPlane_1,RedPlane_1,RedPlane_3,PinkPlane_3
46,46,Black,rjdnv,Plane,Shoe,match,0,2,BlackShoe_3,BlackShoe_2,BlackShoe_3,PinkShoe_1
47,47,Red,xkq,Cup,Square,match,0,2,RedSquare_3,RedSquare_2,RedSquare_2,BlueSquare_2
48,48,Brown,zbxlv,House,Star,match,0,2,BrownStar_3,BrownStar_1,BrownStar_3,RedStar_2
49,49,Black,rjdnv,Plane,Tree,match,0,2,BlackTree_1,BlackTree_1,BlackTree_1,BlackTree_1
50,50,Pink,mtpv,Lamp,Bag,mismatch,1,0,PinkFlag_1,PinkKey_1,PinkHeart_3,BlackBone_2
51,51,Red,xkq,Cup,Bell,mismatch,1,0,RedLeaf_3,RedNote_3,RedLock_3,BrownFlag_2
52,52,Black,rjdnv,Plane,Boat,mismatch,1,0,BlackNote_3,BlackBag_3,BlackCane_2,BrownLamp_1
53,53,Brown,zbxlv,House,Bone,mismatch,1,0,BrownBoat_3,BrownStar_1,BrownHeart_1,RedNote_1
54,54,Blue,qxsw,Boat,Bow,mismatch,1,0,BlueCross_2,BluePlane_2,BlueFork_1,BlackHeart_2
55,55,Green,wvcnz,Cross,Cane,mismatch,1,0,GreenKey_2,GreenBow_1,GreenCar_2,BlackTree_3
56,56,Blue,qxsw,Boat,Car,mismatch,1,0,BlueShoe_1,BlueBow_2,BlueSquare_1,GreenLock_2
57,57,Brown,zbxlv,House,Cross,mismatch,1,0,BrownDisc_3,BrownDisc_2,BrownBone_2,PinkFlag_2
58,58,Black,rjdnv,Plane,Cup,mismatch,1,0,BlackDisc_1,BlackBone_3,BlackLamp_3,PinkBone_1
59,59,Black,rjdnv,Plane,Disc,mismatch,1,0,BlackTree_3,BlackLamp_1,BlackBag_1,GreenTree_3
60,60,Green,wvcnz,Cross,Flag,mismatch,1,0,GreenKey_2,GreenBag_1,GreenHand_2,RedSquare_3
61,61,Brown,zbxlv,House,Fork,mismatch,1,0,BrownHeart_1,BrownStar_2,BrownStar_3,BlueLock_1
62,62,Red,xkq,Cup,Hand,mismatch,1,0,RedLock_2,RedHouse_2,RedSquare_2,PinkBell_3
63,63,Pink,mtpv,Lamp,Heart,mismatch,1,0,PinkSquare_1,PinkPlane_3,PinkPlane_2,RedStar_2
64,64,Green,wvcnz,Cross,House,mismatch,1,0,GreenHand_3,GreenHand_3,GreenKey_1,PinkBag_2
65,65,Green,wvcnz,Cross,Key,mismatch,1,0,GreenLock_2,GreenTree_3,GreenBow_1,BlackLamp_3
66,66,Black,rjdnv,Plane,Lamp,mismatch,1,0,BlackHeart_3,BlackCane_1,BlackStar_2,BlackCane_3
67,67,Red,xkq,Cup,Leaf,mismatch,1,0,RedStar_1,RedNote_1,RedStar_1,PinkSquare_2
68,68,Blue,qxsw,Boat,Lock,mismatch,1,0,BlueTree_3,BlueLamp_2,BlueNote_2,BlueNote_2
69,69,Red,xkq,Cup,Note,mismatch,1,0,RedSquare_1,RedStar_1,RedDisc_1,RedPlane_2
70,70,Brown,zbxlv,House,Plane,mismatch,1,0,BrownCup_1,BrownCup_3,BrownStar_1,BlueCar_2
71,71,Pink,mtpv,Lamp,Shoe,mismatch,1,0,PinkCane_2,PinkKey_3,PinkBell_2,BrownDisc_2
72,72,Pink,mtpv,Lamp,Square,mismatch,1,0,PinkFork_3,PinkCar_2,PinkBell_1,GreenFlag_1
73,73,Red,xkq,Cup,Star,mismatch,1,0,RedPlane_2,RedDisc_2,RedHouse_3,BlackHeart_1
74,74,Blue,qxsw,Boat,Tree,mismatch,1,0,BlueLeaf_3,BlueSquare_3,BlueCar_3,BlueShoe_3
75,75,Green,wvcnz,Cross,Bag,mismatch,2,0,BlackBag_2,GreenTree_1,GreenFlag_1,GreenFlag_3
76,76,Pink,mtpv,Lamp,Bell,mismatch,2,0,BlueBell_2,PinkHeart_1,PinkBone_1,BlueLock_3
77,77,Green,wvcnz,Cross,Boat,mismatch,2,0,BlackBoat_1,GreenLock_1,GreenCane_3,BrownBone_2
78,78,Black,rjdnv,Plane,Bone,mismatch,2,0,PinkBone_1,BlackCane_2,BlackBag_1,BlueLamp_3
79,79,Red,xkq,Cup,Bow,mismatch,2,0,BlueBow_2,RedBell_3,RedStar_3,BlueLock_1
80,80,Red,xkq,Cup,Cane,mismatch,2,0,PinkCane_3,RedNote_3,RedStar_1,RedPlane_3
81,81,Pink,mtpv,Lamp,Car,mismatch,2,0,BlueCar_3,PinkKey_3,PinkKey_1,RedLeaf_2
82,82,Red,xkq,Cup,Cross,mismatch,2,0,BrownCross_3,RedHand_2,RedSquare_2,BrownHand_3
83,83,Pink,mtpv,Lamp,Cup,mismatch,2,0,BlackCup_2,PinkCane_2,PinkFlag_2,BrownBoat_1
84,84,Brown,zbxlv,House,Disc,mismatch,2,0,RedDisc_2,BrownStar_3,BrownCross_3,PinkBag_3
85,85,Red,xkq,Cup,Flag,mismatch,2,0,GreenFlag_1,RedLamp_2,RedCane_3,PinkHouse_3
86,86,Blue,qxsw,Boat,Fork,mismatch,2,0,BrownFork_1,BluePlane_3,BlueLeaf_2,PinkBone_2
87,87,Black,rjdnv,Plane,Hand,mismatch,2,0,GreenHand_2,BlackShoe_2,BlackNote_2,RedStar_1
88,88,Brown,zbxlv,House,Heart,mismatch,2,0,BlackHeart_3,BrownHand_2,BrownDisc_2,BlackStar_2
89,89,Red,xkq,Cup,House,mismatch,2,0,PinkHouse_3,RedNote_1,RedLeaf_2,BlackNote_3
90,90,Pink,mtpv,Lamp,Key,mismatch,2,0,RedKey_1,PinkCane_1,PinkCup_3,PinkBone_2
91,91,Brown,zbxlv,House,Lamp,mismatch,2,0,BlueLamp_3,BrownHand_3,BrownCross_3,BlackDisc_2
92,92,Brown,zbxlv,House,Leaf,mismatch,2,0,RedLeaf_2,BrownFlag_3,BrownHand_3,GreenCane_3
93,93,Green,wvcnz,Cross,Lock,mismatch,2,0,PinkLock_2,GreenCane_3,GreenFlag_1,GreenCar_2
94,94,Black,rjdnv,Plane,Note,mismatch,2,0,BlueNote_2,BlackCup_3,BlackCane_3,BlueTree_2
95,95,Blue,qxsw,Boat,Plane,mismatch,2,0,PinkPlane_3,BlueFork_1,BlueBell_3,BlueLock_1
96,96,Blue,qxsw,Boat,Shoe,mismatch,2,0,BlackShoe_3,BlueCross_1,BlueTree_1,PinkCar_1
97,97,Blue,qxsw,Boat,Square,mismatch,2,0,PinkSquare_1,BlueCross_2,BlueLeaf_2,GreenTree_3
98,98,Black,rjdnv,Plane,Star,mismatch,2,0,BrownStar_2,BlackBag_3,BlackBag_1,BlueFork_1
99,99,Green,wvcnz,Cross,Tree,mismatch,2,0,BlueTree_1,GreenCane_1,GreenHand_3,BrownDisc_3
