,Unnamed: 0,Modifier,Consonant,ListMod,Head,Match,MisMatchType,ListMatch,Image_Comp2,Image_Comp1,Image_List1,Image_List2
50,50,Black,rjdnv,Plane,Bag,mismatch,1,0,BlackHeart_2,BlackHeart_2,BlackCar_2,GreenBow_1
51,51,Brown,zbxlv,House,Bell,mismatch,1,0,BrownCup_3,BrownLeaf_1,BrownCane_2,BrownLeaf_1
52,52,Black,rjdnv,Plane,Boat,mismatch,1,0,BlackBow_2,BlackBag_3,BlackCross_3,RedKey_2
53,53,Black,rjdnv,Plane,Bone,mismatch,1,0,BlackHand_3,BlackCar_3,BlackBell_3,BrownBell_2
54,54,Green,wvcnz,Cross,Bow,mismatch,1,0,GreenPlane_1,GreenFlag_3,GreenHeart_2,BlackHeart_3
55,55,Brown,zbxlv,House,Cane,mismatch,1,0,BrownKey_1,BrownCup_2,BrownKey_1,PinkCup_1
56,56,Black,rjdnv,Plane,Car,mismatch,1,0,BlackStar_2,BlackCross_1,BlackBow_2,BluePlane_3
57,57,Red,xkq,Cup,Cross,mismatch,1,0,RedCane_2,RedShoe_1,RedBell_1,GreenFork_3
58,58,Pink,mtpv,Lamp,Cup,mismatch,1,0,PinkLeaf_3,PinkNote_1,PinkCross_3,PinkSquare_2
59,59,Green,wvcnz,Cross,Disc,mismatch,1,0,GreenBone_1,GreenBoat_3,GreenTree_2,GreenBoat_2
60,60,Green,wvcnz,Cross,Flag,mismatch,1,0,GreenDisc_2,GreenPlane_1,GreenDisc_2,RedPlane_3
61,61,Brown,zbxlv,House,Fork,mismatch,1,0,BrownBell_1,BrownBell_1,BrownCane_2,BlackBone_2
62,62,Brown,zbxlv,House,Hand,mismatch,1,0,BrownLock_3,BrownFlag_2,BrownLeaf_2,BlueCar_1
63,63,Blue,qxsw,Boat,Heart,mismatch,1,0,BlueCup_1,BlueHouse_2,BlueLamp_2,PinkSquare_1
64,64,Pink,mtpv,Lamp,House,mismatch,1,0,PinkSquare_2,PinkLeaf_1,PinkCross_3,GreenHeart_1
65,65,Blue,qxsw,Boat,Key,mismatch,1,0,BlueSquare_1,BlueCup_1,BluePlane_1,GreenLamp_1
66,66,Blue,qxsw,Boat,Lamp,mismatch,1,0,BlueBell_2,BlueHeart_2,BluePlane_1,BrownLeaf_1
67,67,Red,xkq,Cup,Leaf,mismatch,1,0,RedBow_2,RedPlane_1,RedCane_1,PinkLock_3
68,68,Brown,zbxlv,House,Lock,mismatch,1,0,BrownKey_1,BrownFlag_2,BrownLamp_2,RedHeart_2
69,69,Pink,mtpv,Lamp,Note,mismatch,1,0,PinkHouse_1,PinkSquare_3,PinkStar_3,BrownCup_3
70,70,Red,xkq,Cup,Plane,mismatch,1,0,RedHouse_2,RedShoe_1,RedLeaf_3,BlackCar_3
71,71,Red,xkq,Cup,Shoe,mismatch,1,0,RedHeart_2,RedPlane_1,RedDisc_2,GreenBag_1
72,72,Blue,qxsw,Boat,Square,mismatch,1,0,BlueFlag_1,BlueDisc_1,BlueHouse_1,GreenStar_3
73,73,Green,wvcnz,Cross,Star,mismatch,1,0,GreenFlag_1,GreenDisc_3,GreenBow_3,BlueHouse_3
74,74,Pink,mtpv,Lamp,Tree,mismatch,1,0,PinkHouse_1,PinkSquare_1,PinkCross_1,GreenKey_1
75,75,Green,wvcnz,Cross,Bag,mismatch,2,0,BlackBag_2,GreenBoat_2,GreenPlane_2,BlueLeaf_1
76,76,Blue,qxsw,Boat,Bell,mismatch,2,0,RedBell_3,BlueShoe_1,BlueShoe_1,BluePlane_2
77,77,Green,wvcnz,Cross,Boat,mismatch,2,0,PinkBoat_3,GreenLamp_2,GreenFlag_3,BlueKey_3
78,78,Pink,mtpv,Lamp,Bone,mismatch,2,0,BlackBone_3,PinkCup_2,PinkCup_1,BlackBell_1
79,79,Black,rjdnv,Plane,Bow,mismatch,2,0,GreenBow_3,BlackBell_2,BlackCross_1,RedPlane_2
80,80,Red,xkq,Cup,Cane,mismatch,2,0,BlueCane_2,RedBell_3,RedLeaf_2,PinkPlane_2
81,81,Blue,qxsw,Boat,Car,mismatch,2,0,RedCar_3,BlueSquare_3,BlueCup_1,GreenPlane_1
82,82,Black,rjdnv,Plane,Cross,mismatch,2,0,RedCross_2,BlackLock_1,BlackHand_1,BlackHeart_3
83,83,Blue,qxsw,Boat,Cup,mismatch,2,0,PinkCup_3,BluePlane_3,BlueDisc_1,GreenKey_2
84,84,Brown,zbxlv,House,Disc,mismatch,2,0,RedDisc_3,BrownShoe_1,BrownBell_1,BlackFork_1
85,85,Brown,zbxlv,House,Flag,mismatch,2,0,GreenFlag_1,BrownCup_1,BrownFork_3,BrownLamp_3
86,86,Black,rjdnv,Plane,Fork,mismatch,2,0,BrownFork_1,BlackBell_3,BlackBoat_1,RedPlane_3
87,87,Red,xkq,Cup,Hand,mismatch,2,0,BlackHand_3,RedKey_3,RedTree_2,RedPlane_2
88,88,Red,xkq,Cup,Heart,mismatch,2,0,BlueHeart_1,RedKey_1,RedBow_1,BrownSquare_1
89,89,Pink,mtpv,Lamp,House,mismatch,2,0,RedHouse_3,PinkLeaf_1,PinkStar_2,PinkBoat_1
90,90,Green,wvcnz,Cross,Key,mismatch,2,0,BlueKey_1,GreenDisc_2,GreenHeart_3,PinkLeaf_1
91,91,Green,wvcnz,Cross,Lamp,mismatch,2,0,BrownLamp_1,GreenBone_3,GreenFlag_3,GreenBoat_2
92,92,Blue,qxsw,Boat,Leaf,mismatch,2,0,RedLeaf_2,BlueSquare_1,BlueBell_2,BlueNote_3
93,93,Brown,zbxlv,House,Lock,mismatch,2,0,PinkLock_1,BrownBell_1,BrownLamp_1,BlueBell_2
94,94,Brown,zbxlv,House,Note,mismatch,2,0,BlueNote_1,BrownBell_1,BrownKey_3,BlueLamp_2
95,95,Pink,mtpv,Lamp,Plane,mismatch,2,0,BluePlane_1,PinkBone_2,PinkSquare_1,RedShoe_2
96,96,Black,rjdnv,Plane,Shoe,mismatch,2,0,BlueShoe_3,BlackHeart_3,BlackHeart_1,BlackBoat_1
97,97,Brown,zbxlv,House,Square,mismatch,2,0,BlueSquare_2,BrownCup_2,BrownLeaf_3,BrownFlag_3
98,98,Pink,mtpv,Lamp,Star,mismatch,2,0,BlackStar_2,PinkPlane_2,PinkHouse_1,RedBell_3
99,99,Red,xkq,Cup,Tree,mismatch,2,0,PinkTree_1,RedLeaf_1,RedPlane_3,BrownFork_3
