,Unnamed: 0,Modifier,Consonant,ListMod,Head,Match,MisMatchType,ListMatch,Image_Comp2,Image_Comp1,Image_List1,Image_List2
48,48,Black,rjdnv,Plane,Star,match,0,2,BlackStar_3,BlackStar_2,BlackStar_2,BlueStar_2
49,49,Red,xkq,Cup,Tree,match,0,2,RedTree_1,RedTree_1,RedTree_2,BlackTree_2
50,50,Blue,qxsw,Boat,Bag,mismatch,1,0,BlueCross_1,BlueHouse_2,BlueDisc_2,RedFlag_2
51,51,Brown,zbxlv,House,Bell,mismatch,1,0,BrownCup_1,BrownCane_3,BrownLock_2,PinkSquare_3
52,52,Green,wvcnz,Cross,Boat,mismatch,1,0,GreenHouse_1,GreenLamp_3,GreenNote_3,BrownLock_1
53,53,Pink,mtpv,Lamp,Bone,mismatch,1,0,PinkSquare_3,PinkCup_1,PinkLock_3,BlackSquare_3
54,54,Green,wvcnz,Cross,Bow,mismatch,1,0,GreenBoat_3,GreenBoat_2,GreenCup_2,GreenLock_1
55,55,Brown,zbxlv,House,Cane,mismatch,1,0,BrownDisc_3,BrownCross_1,BrownHeart_1,BlueShoe_1
56,56,Red,xkq,Cup,Car,mismatch,1,0,RedBoat_2,RedBone_1,RedHand_3,RedPlane_3
57,57,Blue,qxsw,Boat,Cross,mismatch,1,0,BlueSquare_3,BlueBell_3,BlueSquare_2,PinkHouse_2
58,58,Pink,mtpv,Lamp,Cup,mismatch,1,0,PinkHand_2,PinkFork_2,PinkShoe_1,GreenLamp_3
59,59,Black,rjdnv,Plane,Disc,mismatch,1,0,BlackLeaf_2,BlackHeart_3,BlackNote_2,BlackCross_1
60,60,Pink,mtpv,Lamp,Flag,mismatch,1,0,PinkLock_3,PinkFork_2,PinkHand_1,PinkCane_3
61,61,Red,xkq,Cup,Fork,mismatch,1,0,RedCane_1,RedBone_1,RedBow_2,BlackFlag_3
62,62,Brown,zbxlv,House,Hand,mismatch,1,0,BrownSquare_2,BrownCane_3,BrownCane_3,PinkBone_3
63,63,Brown,zbxlv,House,Heart,mismatch,1,0,BrownTree_1,BrownNote_2,BrownDisc_2,GreenLock_2
64,64,Blue,qxsw,Boat,House,mismatch,1,0,BlueBag_3,BlueBell_3,BlueLock_2,BlackStar_3
65,65,Black,rjdnv,Plane,Key,mismatch,1,0,BlackTree_1,BlackDisc_3,BlackDisc_3,RedCar_3
66,66,Black,rjdnv,Plane,Lamp,mismatch,1,0,BlackKey_2,BlackBell_3,BlackSquare_1,PinkBoat_1
67,67,Blue,qxsw,Boat,Leaf,mismatch,1,0,BlueSquare_3,BlueShoe_2,BlueDisc_3,GreenFork_3
68,68,Green,wvcnz,Cross,Lock,mismatch,1,0,GreenNote_1,GreenBell_2,GreenLamp_2,GreenHouse_1
69,69,Brown,zbxlv,House,Note,mismatch,1,0,BrownLeaf_2,BrownSquare_2,BrownBoat_1,BlueBag_1
70,70,Red,xkq,Cup,Plane,mismatch,1,0,RedCar_2,RedHand_1,RedTree_2,RedHand_1
71,71,Pink,mtpv,Lamp,Shoe,mismatch,1,0,PinkHeart_1,PinkSquare_3,PinkHeart_1,BlackCross_1
72,72,Black,rjdnv,Plane,Square,mismatch,1,0,BlackBell_1,BlackTree_1,BlackCane_3,BlueFlag_3
73,73,Red,xkq,Cup,Star,mismatch,1,0,RedHand_2,RedFlag_2,RedTree_3,BlueBell_1
74,74,Green,wvcnz,Cross,Tree,mismatch,1,0,GreenShoe_2,GreenFork_3,GreenBow_3,PinkCane_2
75,75,Red,xkq,Cup,Bag,mismatch,2,0,BlackBag_2,RedFork_2,RedCane_1,PinkBone_2
76,76,Green,wvcnz,Cross,Bell,mismatch,2,0,BlueBell_2,GreenCup_2,GreenNote_3,RedCane_1
77,77,Pink,mtpv,Lamp,Boat,mismatch,2,0,BrownBoat_1,PinkFlag_3,PinkSquare_1,BlackFlag_2
78,78,Pink,mtpv,Lamp,Bone,mismatch,2,0,BlackBone_1,PinkShoe_1,PinkShoe_1,PinkSquare_1
79,79,Red,xkq,Cup,Bow,mismatch,2,0,GreenBow_3,RedCane_3,RedFork_2,RedFlag_2
80,80,Red,xkq,Cup,Cane,mismatch,2,0,BlackCane_2,RedCar_2,RedBoat_2,RedFlag_1
81,81,Green,wvcnz,Cross,Car,mismatch,2,0,BlueCar_1,GreenBoat_3,GreenBell_2,GreenHouse_1
82,82,Black,rjdnv,Plane,Cross,mismatch,2,0,BrownCross_3,BlackLeaf_3,BlackSquare_1,BrownLeaf_1
83,83,Brown,zbxlv,House,Cup,mismatch,2,0,PinkCup_1,BrownNote_2,BrownKey_2,BlackCross_2
84,84,Red,xkq,Cup,Disc,mismatch,2,0,BlueDisc_3,RedBow_3,RedTree_1,PinkHeart_3
85,85,Black,rjdnv,Plane,Flag,mismatch,2,0,PinkFlag_1,BlackStar_3,BlackHeart_1,BrownTree_3
86,86,Pink,mtpv,Lamp,Fork,mismatch,2,0,RedFork_2,PinkFlag_3,PinkHand_2,RedCane_3
87,87,Pink,mtpv,Lamp,Hand,mismatch,2,0,BrownHand_2,PinkCane_2,PinkSquare_2,PinkHouse_2
88,88,Black,rjdnv,Plane,Heart,mismatch,2,0,BrownHeart_2,BlackSquare_3,BlackCross_3,BrownCross_2
89,89,Blue,qxsw,Boat,House,mismatch,2,0,GreenHouse_2,BlueCar_3,BlueBow_2,BlackTree_2
90,90,Green,wvcnz,Cross,Key,mismatch,2,0,BrownKey_2,GreenLamp_1,GreenLock_2,BlackFlag_2
91,91,Brown,zbxlv,House,Lamp,mismatch,2,0,GreenLamp_2,BrownNote_3,BrownCross_2,GreenCar_1
92,92,Blue,qxsw,Boat,Leaf,mismatch,2,0,BlackLeaf_3,BlueStar_1,BlueDisc_3,BlackSquare_3
93,93,Brown,zbxlv,House,Lock,mismatch,2,0,PinkLock_2,BrownCane_1,BrownTree_2,GreenCar_3
94,94,Black,rjdnv,Plane,Note,mismatch,2,0,BrownNote_2,BlackCross_2,BlackCross_2,PinkCup_1
95,95,Brown,zbxlv,House,Plane,mismatch,2,0,PinkPlane_2,BrownLock_1,BrownLamp_3,BrownSquare_1
96,96,Green,wvcnz,Cross,Shoe,mismatch,2,0,BlueShoe_3,GreenNote_1,GreenHouse_1,RedBoat_2
97,97,Blue,qxsw,Boat,Square,mismatch,2,0,PinkSquare_3,BlueLock_2,BlueLeaf_3,BrownCane_1
98,98,Blue,qxsw,Boat,Star,mismatch,2,0,RedStar_3,BlueFlag_2,BlueShoe_1,GreenCup_1
99,99,Brown,zbxlv,House,Tree,mismatch,2,0,RedTree_3,BrownDisc_3,BrownHeart_2,PinkHand_1
