,Unnamed: 0,Modifier,Consonant,ListMod,Head,Match,MisMatchType,ListMatch,Image_Comp2,Image_Comp1,Image_List1,Image_List2
19,19,Pink,mtpv,Lamp,Note,match,0,1,PinkNote_2,PinkNote_2,PinkNote_2,RedLamp_3
20,20,Pink,mtpv,Lamp,Plane,match,0,1,PinkPlane_2,PinkPlane_1,PinkPlane_1,GreenLamp_3
21,21,Blue,qxsw,Boat,Shoe,match,0,1,BlueShoe_2,BlueShoe_3,BlueShoe_2,PinkBoat_3
22,22,Brown,zbxlv,House,Square,match,0,1,BrownSquare_1,BrownSquare_1,BrownSquare_3,GreenHouse_1
23,23,Brown,zbxlv,House,Star,match,0,1,BrownStar_2,BrownStar_3,BrownStar_3,PinkHouse_2
24,24,Green,wvcnz,Cross,Tree,match,0,1,GreenTree_2,GreenTree_3,GreenTree_2,PinkCross_1
25,25,Green,wvcnz,Cross,Bag,match,0,2,GreenBag_3,GreenBag_1,GreenBag_3,RedBag_1
26,26,Blue,qxsw,Boat,Bell,match,0,2,BlueBell_3,BlueBell_2,BlueBell_3,BlueBell_1
27,27,Pink,mtpv,Lamp,Boat,match,0,2,PinkBoat_2,PinkBoat_2,PinkBoat_2,RedBoat_1
28,28,Red,xkq,Cup,Bone,match,0,2,RedBone_1,RedBone_2,RedBone_3,BlueBone_1
29,29,Blue,qxsw,Boat,Bow,match,0,2,BlueBow_3,BlueBow_2,BlueBow_3,BlackBow_2
30,30,Red,xkq,Cup,Cane,match,0,2,RedCane_3,RedCane_2,RedCane_2,RedCane_3
31,31,Brown,zbxlv,House,Car,match,0,2,BrownCar_1,BrownCar_3,BrownCar_3,BlackCar_2
32,32,Pink,mtpv,Lamp,Cross,match,0,2,PinkCross_3,PinkCross_2,PinkCross_1,BrownCross_2
33,33,Black,rjdnv,Plane,Cup,match,0,2,BlackCup_3,BlackCup_3,BlackCup_2,GreenCup_1
34,34,Black,rjdnv,Plane,Disc,match,0,2,BlackDisc_1,BlackDisc_3,BlackDisc_1,PinkDisc_1
35,35,Blue,qxsw,Boat,Flag,match,0,2,BlueFlag_1,BlueFlag_3,BlueFlag_3,PinkFlag_2
36,36,Green,wvcnz,Cross,Fork,match,0,2,GreenFork_1,GreenFork_1,GreenFork_2,BlueFork_1
37,37,Green,wvcnz,Cross,Hand,match,0,2,GreenHand_2,GreenHand_2,GreenHand_2,GreenHand_2
38,38,Blue,qxsw,Boat,Heart,match,0,2,BlueHeart_3,BlueHeart_3,BlueHeart_1,RedHeart_2
39,39,Black,rjdnv,Plane,House,match,0,2,BlackHouse_2,BlackHouse_2,BlackHouse_1,PinkHouse_2
40,40,Pink,mtpv,Lamp,Key,match,0,2,PinkKey_3,PinkKey_1,PinkKey_1,BlackKey_2
41,41,Red,xkq,Cup,Lamp,match,0,2,RedLamp_2,RedLamp_2,RedLamp_2,BlackLamp_3
42,42,Brown,zbxlv,House,Leaf,match,0,2,BrownLeaf_3,BrownLeaf_2,BrownLeaf_3,BrownLeaf_2
43,43,Brown,zbxlv,House,Lock,match,0,2,BrownLock_3,BrownLock_3,BrownLock_2,BlueLock_1
44,44,Brown,zbxlv,House,Note,match,0,2,BrownNote_2,BrownNote_1,BrownNote_2,PinkNote_1
45,45,Green,wvcnz,Cross,Plane,match,0,2,GreenPlane_2,GreenPlane_3,GreenPlane_3,GreenPlane_3
46,46,Pink,mtpv,Lamp,Shoe,match,0,2,PinkShoe_3,PinkShoe_3,PinkShoe_3,BlueShoe_1
47,47,Pink,mtpv,Lamp,Square,match,0,2,PinkSquare_3,PinkSquare_2,PinkSquare_1,RedSquare_2
48,48,Red,xkq,Cup,Star,match,0,2,RedStar_1,RedStar_1,RedStar_1,BrownStar_3
49,49,Black,rjdnv,Plane,Tree,match,0,2,BlackTree_2,BlackTree_3,BlackTree_3,BlackTree_1
50,50,Red,xkq,Cup,Bag,mismatch,1,0,RedBone_2,RedCar_3,RedBell_3,GreenPlane_2
51,51,Red,xkq,Cup,Bell,mismatch,1,0,RedBoat_3,RedBoat_2,RedBag_2,GreenCup_2
52,52,Brown,zbxlv,House,Boat,mismatch,1,0,BrownFork_3,BrownCross_3,BrownNote_3,GreenPlane_1
53,53,Black,rjdnv,Plane,Bone,mismatch,1,0,BlackKey_3,BlackKey_3,BlackLamp_2,BlackSquare_2
54,54,Black,rjdnv,Plane,Bow,mismatch,1,0,BlackCane_2,BlackKey_2,BlackHand_2,BlackSquare_2
55,55,Green,wvcnz,Cross,Cane,mismatch,1,0,GreenHand_1,GreenLamp_2,GreenLamp_1,RedSquare_2
56,56,Black,rjdnv,Plane,Car,mismatch,1,0,BlackBone_1,BlackBow_3,BlackBow_2,RedFlag_1
57,57,Brown,zbxlv,House,Cross,mismatch,1,0,BrownCup_2,BrownStar_2,BrownFork_3,BluePlane_2
58,58,Green,wvcnz,Cross,Cup,mismatch,1,0,GreenPlane_3,GreenLamp_2,GreenHouse_3,BlackBow_3
59,59,Pink,mtpv,Lamp,Disc,mismatch,1,0,PinkBow_3,PinkTree_1,PinkTree_3,BrownLock_3
60,60,Pink,mtpv,Lamp,Flag,mismatch,1,0,PinkHouse_1,PinkSquare_1,PinkKey_2,RedSquare_1
61,61,Blue,qxsw,Boat,Fork,mismatch,1,0,BlueHeart_3,BluePlane_2,BlueNote_1,BlueLock_1
62,62,Green,wvcnz,Cross,Hand,mismatch,1,0,GreenTree_1,GreenCup_1,GreenCup_1,GreenLamp_2
63,63,Red,xkq,Cup,Heart,mismatch,1,0,RedCross_1,RedBone_2,RedFlag_2,BrownCross_1
64,64,Pink,mtpv,Lamp,House,mismatch,1,0,PinkPlane_1,PinkBow_1,PinkTree_2,PinkHeart_1
65,65,Brown,zbxlv,House,Key,mismatch,1,0,BrownCup_2,BrownCup_2,BrownFork_2,BlackHeart_2
66,66,Black,rjdnv,Plane,Lamp,mismatch,1,0,BlackBone_1,BlackTree_2,BlackHouse_2,BlackCane_2
67,67,Pink,mtpv,Lamp,Leaf,mismatch,1,0,PinkPlane_2,PinkBoat_3,PinkHeart_1,RedFlag_3
68,68,Blue,qxsw,Boat,Lock,mismatch,1,0,BlueNote_3,BlueShoe_1,BlueBag_1,BrownSquare_1
69,69,Blue,qxsw,Boat,Note,mismatch,1,0,BlueFork_1,BlueHeart_2,BlueStar_1,RedBag_1
70,70,Pink,mtpv,Lamp,Plane,mismatch,1,0,PinkHeart_2,PinkBow_1,PinkShoe_3,GreenTree_3
71,71,Brown,zbxlv,House,Shoe,mismatch,1,0,BrownCar_2,BrownLock_1,BrownKey_2,BrownStar_2
72,72,Red,xkq,Cup,Square,mismatch,1,0,RedBell_2,RedHeart_3,RedCar_2,PinkFlag_2
73,73,Blue,qxsw,Boat,Star,mismatch,1,0,BlueBell_3,BluePlane_1,BlueBag_3,PinkSquare_2
74,74,Green,wvcnz,Cross,Tree,mismatch,1,0,GreenLock_3,GreenLock_3,GreenLamp_1,BrownKey_3
75,75,Pink,mtpv,Lamp,Bag,mismatch,2,0,GreenBag_2,PinkTree_3,PinkTree_3,BlueFork_3
76,76,Black,rjdnv,Plane,Bell,mismatch,2,0,BlueBell_1,BlackHeart_3,BlackCup_3,BrownNote_3
77,77,Brown,zbxlv,House,Boat,mismatch,2,0,PinkBoat_1,BrownShoe_3,BrownLeaf_3,BlackSquare_1
78,78,Blue,qxsw,Boat,Bone,mismatch,2,0,RedBone_3,BlueFork_2,BlueShoe_2,BlackDisc_3
79,79,Pink,mtpv,Lamp,Bow,mismatch,2,0,RedBow_1,PinkBoat_3,PinkHouse_1,BrownKey_1
80,80,Red,xkq,Cup,Cane,mismatch,2,0,GreenCane_2,RedBell_1,RedHeart_3,BlueStar_1
81,81,Red,xkq,Cup,Car,mismatch,2,0,BlackCar_1,RedBow_2,RedFlag_2,GreenLock_3
82,82,Brown,zbxlv,House,Cross,mismatch,2,0,RedCross_2,BrownStar_1,BrownLock_1,BrownNote_1
83,83,Brown,zbxlv,House,Cup,mismatch,2,0,GreenCup_2,BrownLeaf_1,BrownLeaf_1,BrownCross_3
84,84,Red,xkq,Cup,Disc,mismatch,2,0,BlackDisc_1,RedBell_2,RedBone_1,PinkHeart_2
85,85,Pink,mtpv,Lamp,Flag,mismatch,2,0,BlueFlag_3,PinkDisc_1,PinkBow_3,RedBoat_1
86,86,Brown,zbxlv,House,Fork,mismatch,2,0,GreenFork_2,BrownLock_2,BrownLock_2,PinkHeart_3
87,87,Black,rjdnv,Plane,Hand,mismatch,2,0,GreenHand_3,BlackCar_1,BlackTree_2,BlueBell_2
88,88,Black,rjdnv,Plane,Heart,mismatch,2,0,RedHeart_3,BlackHand_2,BlackSquare_2,BlueStar_2
89,89,Green,wvcnz,Cross,House,mismatch,2,0,PinkHouse_3,GreenNote_1,GreenCane_2,BlackDisc_3
90,90,Pink,mtpv,Lamp,Key,mismatch,2,0,BlackKey_1,PinkPlane_2,PinkHeart_1,GreenNote_2
91,91,Green,wvcnz,Cross,Lamp,mismatch,2,0,BlackLamp_3,GreenBag_3,GreenPlane_2,BrownSquare_3
92,92,Green,wvcnz,Cross,Leaf,mismatch,2,0,PinkLeaf_1,GreenBag_2,GreenNote_1,BlackTree_3
93,93,Blue,qxsw,Boat,Lock,mismatch,2,0,BrownLock_3,BlueFork_3,BlueStar_2,PinkKey_3
94,94,Green,wvcnz,Cross,Note,mismatch,2,0,BlueNote_1,GreenLamp_2,GreenHand_1,GreenLeaf_1
95,95,Blue,qxsw,Boat,Plane,mismatch,2,0,PinkPlane_2,BlueNote_2,BlueBone_1,BlackCup_1
96,96,Blue,qxsw,Boat,Shoe,mismatch,2,0,PinkShoe_1,BlueHand_3,BlueBell_3,RedCar_2
97,97,Black,rjdnv,Plane,Square,mismatch,2,0,PinkSquare_3,BlackBone_1,BlackTree_3,PinkShoe_3
98,98,Red,xkq,Cup,Star,mismatch,2,0,BlueStar_2,RedDisc_1,RedBoat_2,RedBell_3
99,99,Pink,mtpv,Lamp,Tree,mismatch,2,0,BlackTree_2,PinkCross_2,PinkSquare_1,BrownNote_1
