,Unnamed: 0,Modifier,Consonant,ListMod,Head,Match,MisMatchType,ListMatch,Image_Comp2,Image_Comp1,Image_List1,Image_List2
77,77,Black,rjdnv,Plane,Boat,mismatch,2,0,GreenBoat_2,BlackLamp_2,BlackStar_2,PinkLock_1
78,78,Red,xkq,Cup,Bone,mismatch,2,0,PinkBone_1,RedFork_2,RedFlag_3,GreenShoe_1
79,79,Green,wvcnz,Cross,Bow,mismatch,2,0,RedBow_3,GreenCup_3,GreenLock_1,GreenHouse_1
80,80,Brown,zbxlv,House,Cane,mismatch,2,0,RedCane_1,BrownSquare_1,BrownPlane_1,PinkStar_3
81,81,Brown,zbxlv,House,Car,mismatch,2,0,RedCar_1,BrownFork_3,BrownKey_2,BlueShoe_1
82,82,Pink,mtpv,Lamp,Cross,mismatch,2,0,BlueCross_3,PinkSquare_2,PinkLeaf_3,BlueTree_3
83,83,Green,wvcnz,Cross,Cup,mismatch,2,0,BlueCup_2,GreenSquare_3,GreenHouse_1,BlackCar_2
84,84,Brown,zbxlv,House,Disc,mismatch,2,0,GreenDisc_3,BrownBoat_2,BrownBag_1,PinkBell_1
85,85,Brown,zbxlv,House,Flag,mismatch,2,0,BlueFlag_1,BrownBag_3,BrownTree_1,PinkShoe_1
86,86,Red,xkq,Cup,Fork,mismatch,2,0,BrownFork_3,RedKey_2,RedLock_2,GreenBone_3
87,87,Red,xkq,Cup,Hand,mismatch,2,0,GreenHand_1,RedBow_1,RedLock_3,BlueBell_3
88,88,Pink,mtpv,Lamp,Heart,mismatch,2,0,RedHeart_1,PinkStar_1,PinkLock_3,RedCar_3
89,89,Green,wvcnz,Cross,House,mismatch,2,0,BlackHouse_1,GreenBow_2,GreenStar_3,PinkBone_1
90,90,Green,wvcnz,Cross,Key,mismatch,2,0,BrownKey_3,GreenLock_3,GreenLamp_3,BlueBag_3
91,91,Black,rjdnv,Plane,Lamp,mismatch,2,0,RedLamp_2,BlackNote_3,BlackCup_1,RedLock_3
92,92,Blue,qxsw,Boat,Leaf,mismatch,2,0,PinkLeaf_3,BlueLock_1,BlueTree_2,BlackHeart_1
93,93,Red,xkq,Cup,Lock,mismatch,2,0,PinkLock_1,RedCane_3,RedCar_2,BluePlane_2
94,94,Blue,qxsw,Boat,Note,mismatch,2,0,RedNote_3,BluePlane_2,BlueLeaf_1,GreenSquare_3
95,95,Blue,qxsw,Boat,Plane,mismatch,2,0,RedPlane_3,BlueHouse_3,BlueNote_3,GreenBow_1
96,96,Pink,mtpv,Lamp,Shoe,mismatch,2,0,GreenShoe_2,PinkBow_1,PinkBone_3,GreenLamp_1
97,97,Pink,mtpv,Lamp,Square,mismatch,2,0,BlueSquare_3,PinkBell_2,PinkStar_2,GreenShoe_1
98,98,Black,rjdnv,Plane,Star,mismatch,2,0,GreenStar_3,BlackBoat_1,BlackBag_1,BlueLock_1
99,99,Green,wvcnz,Cross,Tree,mismatch,2,0,BlueTree_2,GreenLock_2,GreenShoe_1,RedPlane_1
