,Unnamed: 0,Modifier,Consonant,ListMod,Head,Match,MisMatchType,ListMatch,Image_Comp2,Image_Comp1,Image_List1,Image_List2
40,40,Blue,qxsw,Boat,Key,match,0,2,BlueKey_1,BlueKey_3,BlueKey_3,BlackKey_3
41,41,Black,rjdnv,Plane,Lamp,match,0,2,BlackLamp_2,BlackLamp_2,BlackLamp_2,BlueLamp_2
42,42,Blue,qxsw,Boat,Leaf,match,0,2,BlueLeaf_3,BlueLeaf_2,BlueLeaf_1,BlackLeaf_1
43,43,Green,wvcnz,Cross,Lock,match,0,2,GreenLock_2,GreenLock_3,GreenLock_3,BrownLock_3
44,44,Green,wvcnz,Cross,Note,match,0,2,GreenNote_2,GreenNote_3,GreenNote_1,BrownNote_3
45,45,Green,wvcnz,Cross,Plane,match,0,2,GreenPlane_1,GreenPlane_2,GreenPlane_3,BluePlane_2
46,46,Green,wvcnz,Cross,Shoe,match,0,2,GreenShoe_1,GreenShoe_3,GreenShoe_1,RedShoe_1
47,47,Pink,mtpv,Lamp,Square,match,0,2,PinkSquare_3,PinkSquare_2,PinkSquare_3,BlueSquare_1
48,48,Black,rjdnv,Plane,Star,match,0,2,BlackStar_1,BlackStar_3,BlackStar_3,BrownStar_1
49,49,Black,rjdnv,Plane,Tree,match,0,2,BlackTree_2,BlackTree_1,BlackTree_2,BrownTree_2
50,50,Pink,mtpv,Lamp,Bag,mismatch,1,0,PinkBow_1,PinkBow_3,PinkBow_1,RedStar_1
51,51,Green,wvcnz,Cross,Bell,mismatch,1,0,GreenBag_2,GreenDisc_3,GreenKey_1,RedBow_3
52,52,Black,rjdnv,Plane,Boat,mismatch,1,0,BlackFork_3,BlackCar_2,BlackKey_2,BrownCup_3
53,53,Pink,mtpv,Lamp,Bone,mismatch,1,0,PinkStar_3,PinkStar_2,PinkFlag_2,RedCross_3
54,54,Brown,zbxlv,House,Bow,mismatch,1,0,BrownStar_3,BrownSquare_2,BrownSquare_3,GreenDisc_2
55,55,Brown,zbxlv,House,Cane,mismatch,1,0,BrownSquare_1,BrownHeart_2,BrownHeart_1,PinkSquare_2
56,56,Black,rjdnv,Plane,Car,mismatch,1,0,BlackTree_1,BlackFork_2,BlackLeaf_3,BrownStar_2
57,57,Brown,zbxlv,House,Cross,mismatch,1,0,BrownLeaf_3,BrownSquare_3,BrownHand_2,BrownLeaf_3
58,58,Black,rjdnv,Plane,Cup,mismatch,1,0,BlackStar_2,BlackHand_3,BlackHeart_1,BlackHand_1
59,59,Blue,qxsw,Boat,Disc,mismatch,1,0,BlueCane_3,BlueSquare_3,BlueHouse_1,RedCross_3
60,60,Green,wvcnz,Cross,Flag,mismatch,1,0,GreenHeart_3,GreenShoe_2,GreenTree_1,RedHeart_2
61,61,Blue,qxsw,Boat,Fork,mismatch,1,0,BlueFlag_2,BlueDisc_1,BlueKey_3,RedShoe_3
62,62,Brown,zbxlv,House,Hand,mismatch,1,0,BrownTree_2,BrownHeart_3,BrownLeaf_1,BrownLock_2
63,63,Red,xkq,Cup,Heart,mismatch,1,0,RedBoat_1,RedHouse_1,RedBoat_1,PinkBow_2
64,64,Red,xkq,Cup,House,mismatch,1,0,RedHeart_3,RedTree_2,RedHand_1,BrownBoat_1
65,65,Green,wvcnz,Cross,Key,mismatch,1,0,GreenFlag_3,GreenShoe_3,GreenBell_3,BrownStar_1
66,66,Blue,qxsw,Boat,Lamp,mismatch,1,0,BlueDisc_3,BlueCar_1,BlueFlag_1,RedBone_2
67,67,Black,rjdnv,Plane,Leaf,mismatch,1,0,BlackCross_3,BlackStar_3,BlackCross_3,RedLock_1
68,68,Red,xkq,Cup,Lock,mismatch,1,0,RedCross_2,RedHeart_2,RedTree_2,BlueFork_1
69,69,Red,xkq,Cup,Note,mismatch,1,0,RedBag_1,RedTree_2,RedLamp_2,GreenCar_3
70,70,Green,wvcnz,Cross,Plane,mismatch,1,0,GreenBell_3,GreenNote_1,GreenNote_2,BlueCane_1
71,71,Blue,qxsw,Boat,Shoe,mismatch,1,0,BluePlane_3,BlueFork_1,BlueFlag_3,BrownTree_1
72,72,Pink,mtpv,Lamp,Square,mismatch,1,0,PinkStar_1,PinkBone_2,PinkBow_3,BlueLeaf_3
73,73,Pink,mtpv,Lamp,Star,mismatch,1,0,PinkCup_2,PinkBag_1,PinkFlag_2,RedShoe_1
74,74,Red,xkq,Cup,Tree,mismatch,1,0,RedHand_1,RedCross_1,RedCross_1,GreenFlag_2
75,75,Red,xkq,Cup,Bag,mismatch,2,0,PinkBag_2,RedTree_3,RedLock_3,RedHeart_2
76,76,Pink,mtpv,Lamp,Bell,mismatch,2,0,BrownBell_1,PinkDisc_3,PinkHouse_2,BrownCross_2
77,77,Red,xkq,Cup,Boat,mismatch,2,0,BlackBoat_1,RedCross_1,RedTree_1,BrownCane_1
78,78,Red,xkq,Cup,Bone,mismatch,2,0,PinkBone_3,RedHeart_3,RedShoe_3,BlackStar_2
79,79,Blue,qxsw,Boat,Bow,mismatch,2,0,BrownBow_3,BlueLeaf_3,BlueHouse_1,BlueLeaf_2
80,80,Blue,qxsw,Boat,Cane,mismatch,2,0,RedCane_1,BlueLeaf_3,BluePlane_3,BrownBoat_3
81,81,Green,wvcnz,Cross,Car,mismatch,2,0,RedCar_1,GreenTree_2,GreenPlane_2,GreenHeart_1
82,82,Red,xkq,Cup,Cross,mismatch,2,0,BlackCross_2,RedNote_3,RedHouse_2,RedBow_3
83,83,Pink,mtpv,Lamp,Cup,mismatch,2,0,BlackCup_1,PinkStar_3,PinkBow_2,RedLock_1
84,84,Green,wvcnz,Cross,Disc,mismatch,2,0,PinkDisc_2,GreenLock_1,GreenHand_1,RedBone_2
85,85,Pink,mtpv,Lamp,Flag,mismatch,2,0,GreenFlag_3,PinkBow_3,PinkBow_3,GreenHand_2
86,86,Black,rjdnv,Plane,Fork,mismatch,2,0,BlueFork_1,BlackHand_1,BlackBoat_2,BlackKey_1
87,87,Green,wvcnz,Cross,Hand,mismatch,2,0,BrownHand_1,GreenNote_1,GreenDisc_3,PinkFlag_2
88,88,Black,rjdnv,Plane,Heart,mismatch,2,0,BrownHeart_2,BlackHand_1,BlackKey_1,BlueHouse_2
89,89,Pink,mtpv,Lamp,House,mismatch,2,0,BlueHouse_1,PinkBone_2,PinkSquare_3,BlackTree_1
90,90,Blue,qxsw,Boat,Key,mismatch,2,0,GreenKey_2,BlueCane_3,BlueBow_1,GreenLeaf_1
91,91,Black,rjdnv,Plane,Lamp,mismatch,2,0,BlueLamp_2,BlackFork_3,BlackLeaf_1,BlackStar_3
92,92,Brown,zbxlv,House,Leaf,mismatch,2,0,BlueLeaf_1,BrownCross_1,BrownHeart_2,GreenBell_2
93,93,Green,wvcnz,Cross,Lock,mismatch,2,0,RedLock_3,GreenNote_1,GreenHand_1,GreenDisc_2
94,94,Red,xkq,Cup,Note,mismatch,2,0,GreenNote_2,RedLock_1,RedBoat_3,BlackCup_2
95,95,Brown,zbxlv,House,Plane,mismatch,2,0,BluePlane_2,BrownCane_1,BrownBow_3,PinkBag_3
96,96,Black,rjdnv,Plane,Shoe,mismatch,2,0,GreenShoe_3,BlackLeaf_2,BlackLamp_2,BrownLock_1
97,97,Blue,qxsw,Boat,Square,mismatch,2,0,PinkSquare_2,BlueLamp_3,BlueCane_3,BlueLeaf_2
98,98,Brown,zbxlv,House,Star,mismatch,2,0,BlackStar_1,BrownLeaf_1,BrownTree_2,BlueFlag_3
99,99,Brown,zbxlv,House,Tree,mismatch,2,0,GreenTree_3,BrownFork_2,BrownFork_1,BlackKey_3
