,Unnamed: 0,Modifier,Consonant,ListMod,Head,Match,MisMatchType,ListMatch,Image_Comp2,Image_Comp1,Image_List1,Image_List2
36,36,Black,rjdnv,Plane,Fork,match,0,2,BlackFork_1,BlackFork_1,BlackFork_3,BlackFork_3
37,37,Brown,zbxlv,House,Hand,match,0,2,BrownHand_2,BrownHand_2,BrownHand_2,BlueHand_3
38,38,Blue,qxsw,Boat,Heart,match,0,2,BlueHeart_3,BlueHeart_1,BlueHeart_1,BrownHeart_3
39,39,Green,wvcnz,Cross,House,match,0,2,GreenHouse_2,GreenHouse_2,GreenHouse_1,BlueHouse_2
40,40,Blue,qxsw,Boat,Key,match,0,2,BlueKey_2,BlueKey_1,BlueKey_2,PinkKey_2
41,41,Black,rjdnv,Plane,Lamp,match,0,2,BlackLamp_3,BlackLamp_2,BlackLamp_1,BlueLamp_2
42,42,Black,rjdnv,Plane,Leaf,match,0,2,BlackLeaf_2,BlackLeaf_1,BlackLeaf_3,PinkLeaf_3
43,43,Red,xkq,Cup,Lock,match,0,2,RedLock_1,RedLock_1,RedLock_2,BrownLock_2
44,44,Green,wvcnz,Cross,Note,match,0,2,GreenNote_1,GreenNote_1,GreenNote_1,BlueNote_2
45,45,Green,wvcnz,Cross,Plane,match,0,2,GreenPlane_2,GreenPlane_2,GreenPlane_1,RedPlane_3
46,46,Pink,mtpv,Lamp,Shoe,match,0,2,PinkShoe_2,PinkShoe_1,PinkShoe_2,RedShoe_3
47,47,Green,wvcnz,Cross,Square,match,0,2,GreenSquare_3,GreenSquare_2,GreenSquare_3,PinkSquare_1
48,48,Brown,zbxlv,House,Star,match,0,2,BrownStar_2,BrownStar_2,BrownStar_2,BrownStar_3
49,49,Pink,mtpv,Lamp,Tree,match,0,2,PinkTree_1,PinkTree_3,PinkTree_2,BrownTree_2
50,50,Red,xkq,Cup,Bag,mismatch,1,0,RedDisc_3,RedHand_1,RedDisc_2,BlueBell_1
51,51,Black,rjdnv,Plane,Bell,mismatch,1,0,BlackHand_3,BlackLamp_1,BlackKey_2,BlackShoe_2
52,52,Pink,mtpv,Lamp,Boat,mismatch,1,0,PinkCup_1,PinkCup_3,PinkFlag_1,PinkSquare_1
53,53,Blue,qxsw,Boat,Bone,mismatch,1,0,BlueFork_2,BlueLock_1,BlueLamp_1,GreenBag_1
54,54,Blue,qxsw,Boat,Bow,mismatch,1,0,BlueCross_2,BlueStar_2,BlueNote_1,RedLock_3
55,55,Brown,zbxlv,House,Cane,mismatch,1,0,BrownStar_1,BrownDisc_2,BrownBone_2,BlackTree_3
56,56,Red,xkq,Cup,Car,mismatch,1,0,RedHouse_3,RedFlag_2,RedShoe_1,BrownDisc_1
57,57,Black,rjdnv,Plane,Cross,mismatch,1,0,BlackLeaf_2,BlackBell_2,BlackHand_1,GreenSquare_1
58,58,Black,rjdnv,Plane,Cup,mismatch,1,0,BlackNote_1,BlackNote_1,BlackBell_1,BlueHeart_1
59,59,Green,wvcnz,Cross,Disc,mismatch,1,0,GreenSquare_1,GreenBoat_1,GreenFork_3,RedLamp_3
60,60,Green,wvcnz,Cross,Flag,mismatch,1,0,GreenNote_1,GreenLeaf_1,GreenNote_1,BrownTree_1
61,61,Green,wvcnz,Cross,Fork,mismatch,1,0,GreenHouse_3,GreenCane_2,GreenLeaf_1,BlueKey_1
62,62,Red,xkq,Cup,Hand,mismatch,1,0,RedDisc_3,RedDisc_1,RedStar_2,GreenLeaf_1
63,63,Brown,zbxlv,House,Heart,mismatch,1,0,BrownKey_2,BrownDisc_3,BrownBow_1,GreenHouse_1
64,64,Blue,qxsw,Boat,House,mismatch,1,0,BlueCross_1,BlueFork_2,BlueStar_2,BrownCar_2
65,65,Black,rjdnv,Plane,Key,mismatch,1,0,BlackNote_3,BlackNote_2,BlackLamp_2,BlueLamp_3
66,66,Brown,zbxlv,House,Lamp,mismatch,1,0,BrownBone_3,BrownDisc_3,BrownBone_3,BlackKey_2
67,67,Pink,mtpv,Lamp,Leaf,mismatch,1,0,PinkCar_3,PinkCup_2,PinkBoat_2,RedCross_1
68,68,Red,xkq,Cup,Lock,mismatch,1,0,RedHouse_3,RedHeart_2,RedBone_1,BrownLamp_1
69,69,Blue,qxsw,Boat,Note,mismatch,1,0,BlueBell_2,BlueCross_3,BlueBow_3,PinkBoat_1
70,70,Pink,mtpv,Lamp,Plane,mismatch,1,0,PinkLeaf_2,PinkCar_3,PinkLeaf_1,BrownFlag_2
71,71,Green,wvcnz,Cross,Shoe,mismatch,1,0,GreenFork_3,GreenNote_3,GreenBag_3,PinkSquare_3
72,72,Brown,zbxlv,House,Square,mismatch,1,0,BrownCar_1,BrownStar_2,BrownHand_3,GreenShoe_3
73,73,Red,xkq,Cup,Star,mismatch,1,0,RedHeart_3,RedHand_3,RedCross_3,PinkCar_2
74,74,Pink,mtpv,Lamp,Tree,mismatch,1,0,PinkDisc_1,PinkCar_1,PinkFlag_1,PinkDisc_1
75,75,Green,wvcnz,Cross,Bag,mismatch,2,0,BlackBag_2,GreenLeaf_3,GreenSquare_3,BlackTree_1
76,76,Red,xkq,Cup,Bell,mismatch,2,0,BlackBell_3,RedFlag_1,RedPlane_1,PinkCane_1
77,77,Green,wvcnz,Cross,Boat,mismatch,2,0,PinkBoat_1,GreenDisc_2,GreenLeaf_1,PinkLeaf_3
78,78,Brown,zbxlv,House,Bone,mismatch,2,0,BlueBone_3,BrownHand_1,BrownLamp_2,BrownTree_1
79,79,Pink,mtpv,Lamp,Bow,mismatch,2,0,BrownBow_1,PinkCar_3,PinkShoe_2,GreenHouse_1
80,80,Green,wvcnz,Cross,Cane,mismatch,2,0,PinkCane_1,GreenFork_1,GreenNote_1,GreenBow_3
81,81,Brown,zbxlv,House,Car,mismatch,2,0,RedCar_2,BrownLock_2,BrownBone_3,RedHeart_3
82,82,Red,xkq,Cup,Cross,mismatch,2,0,BlackCross_1,RedStar_1,RedBag_1,BlueLock_2
83,83,Green,wvcnz,Cross,Cup,mismatch,2,0,PinkCup_1,GreenBow_3,GreenShoe_2,BrownCar_1
84,84,Brown,zbxlv,House,Disc,mismatch,2,0,RedDisc_2,BrownTree_3,BrownCane_1,BlueFork_2
85,85,Brown,zbxlv,House,Flag,mismatch,2,0,PinkFlag_3,BrownLamp_2,BrownKey_3,BrownTree_3
86,86,Blue,qxsw,Boat,Fork,mismatch,2,0,GreenFork_2,BlueLock_2,BlueCross_3,GreenCane_1
87,87,Blue,qxsw,Boat,Hand,mismatch,2,0,BlackHand_1,BlueNote_3,BlueHeart_2,PinkLeaf_2
88,88,Pink,mtpv,Lamp,Heart,mismatch,2,0,BrownHeart_3,PinkCup_1,PinkSquare_2,GreenBoat_1
89,89,Blue,qxsw,Boat,House,mismatch,2,0,RedHouse_1,BlueNote_3,BlueFork_3,BlueBone_2
90,90,Pink,mtpv,Lamp,Key,mismatch,2,0,BlueKey_1,PinkHeart_2,PinkDisc_1,RedHouse_1
91,91,Red,xkq,Cup,Lamp,mismatch,2,0,BlueLamp_3,RedBag_2,RedBell_1,BlueHouse_3
92,92,Black,rjdnv,Plane,Leaf,mismatch,2,0,GreenLeaf_2,BlackBell_2,BlackBell_2,PinkFlag_1
93,93,Blue,qxsw,Boat,Lock,mismatch,2,0,RedLock_2,BlueHouse_2,BlueLamp_3,BrownKey_2
94,94,Black,rjdnv,Plane,Note,mismatch,2,0,GreenNote_3,BlackFork_2,BlackHand_2,PinkPlane_3
95,95,Pink,mtpv,Lamp,Plane,mismatch,2,0,RedPlane_3,PinkLeaf_2,PinkCar_2,BlueBone_1
96,96,Red,xkq,Cup,Shoe,mismatch,2,0,BlackShoe_1,RedPlane_2,RedHouse_3,GreenHouse_3
97,97,Black,rjdnv,Plane,Square,mismatch,2,0,PinkSquare_1,BlackKey_2,BlackLamp_3,BlueFork_3
98,98,Red,xkq,Cup,Star,mismatch,2,0,BlueStar_1,RedBone_1,RedBoat_2,BlackCup_2
99,99,Black,rjdnv,Plane,Tree,mismatch,2,0,PinkTree_2,BlackLamp_1,BlackBell_2,GreenSquare_1
