,Unnamed: 0,Modifier,Consonant,ListMod,Head,Match,MisMatchType,ListMatch,Image_Comp2,Image_Comp1,Image_List1,Image_List2
71,71,Black,rjdnv,Plane,Shoe,mismatch,1,0,BlackBag_2,BlackBow_1,BlackCross_3,RedSquare_2
72,72,Green,wvcnz,Cross,Square,mismatch,1,0,GreenPlane_3,GreenPlane_2,GreenBag_3,BlackLamp_3
73,73,Red,xkq,Cup,Star,mismatch,1,0,RedBell_1,RedBoat_2,RedNote_1,BlackTree_1
74,74,Brown,zbxlv,House,Tree,mismatch,1,0,BrownKey_3,BrownCross_3,BrownFlag_3,BluePlane_2
75,75,Black,rjdnv,Plane,Bag,mismatch,2,0,PinkBag_2,BlackTree_3,BlackStar_3,PinkCane_2
76,76,Blue,qxsw,Boat,Bell,mismatch,2,0,PinkBell_1,BlueDisc_1,BlueLock_3,BlackFork_2
77,77,Red,xkq,Cup,Boat,mismatch,2,0,BlackBoat_1,RedSquare_1,RedStar_2,RedLamp_1
78,78,Pink,mtpv,Lamp,Bone,mismatch,2,0,GreenBone_2,PinkCup_1,PinkKey_1,BlackLamp_1
79,79,Pink,mtpv,Lamp,Bow,mismatch,2,0,BlackBow_2,PinkBag_3,PinkLock_1,GreenBone_2
80,80,Blue,qxsw,Boat,Cane,mismatch,2,0,BrownCane_1,BlueFork_2,BlueLock_1,BrownCar_2
81,81,Red,xkq,Cup,Car,mismatch,2,0,BlackCar_3,RedHeart_3,RedLamp_1,BrownCross_1
82,82,Red,xkq,Cup,Cross,mismatch,2,0,BlackCross_1,RedKey_2,RedBell_3,BluePlane_2
83,83,Black,rjdnv,Plane,Cup,mismatch,2,0,GreenCup_3,BlackBag_3,BlackLock_3,PinkFlag_1
84,84,Blue,qxsw,Boat,Disc,mismatch,2,0,GreenDisc_1,BlueTree_3,BlueBone_3,BlackTree_3
85,85,Blue,qxsw,Boat,Flag,mismatch,2,0,BrownFlag_2,BlueShoe_1,BluePlane_1,BlueBow_3
86,86,Black,rjdnv,Plane,Fork,mismatch,2,0,PinkFork_2,BlackTree_3,BlackHouse_2,BlueBell_3
87,87,Brown,zbxlv,House,Hand,mismatch,2,0,BlackHand_3,BrownCane_3,BrownCross_2,RedHeart_1
88,88,Black,rjdnv,Plane,Heart,mismatch,2,0,RedHeart_1,BlackCar_1,BlackHouse_1,RedKey_3
89,89,Pink,mtpv,Lamp,House,mismatch,2,0,BlackHouse_2,PinkCane_2,PinkCup_1,GreenNote_2
90,90,Red,xkq,Cup,Key,mismatch,2,0,PinkKey_2,RedFlag_2,RedBell_2,BrownCane_3
91,91,Green,wvcnz,Cross,Lamp,mismatch,2,0,BlackLamp_3,GreenBone_2,GreenHeart_3,BrownKey_2
92,92,Pink,mtpv,Lamp,Leaf,mismatch,2,0,BlackLeaf_3,PinkHeart_3,PinkFork_2,PinkBow_3
93,93,Black,rjdnv,Plane,Lock,mismatch,2,0,PinkLock_2,BlackCup_3,BlackBag_1,BlackLamp_1
94,94,Green,wvcnz,Cross,Note,mismatch,2,0,PinkNote_1,GreenStar_3,GreenStar_3,RedFlag_2
95,95,Green,wvcnz,Cross,Plane,mismatch,2,0,RedPlane_1,GreenLamp_3,GreenHeart_1,BlackCross_2
96,96,Brown,zbxlv,House,Shoe,mismatch,2,0,BlueShoe_3,BrownKey_1,BrownHand_1,PinkBone_2
97,97,Brown,zbxlv,House,Square,mismatch,2,0,GreenSquare_1,BrownTree_3,BrownCane_2,RedKey_2
98,98,Green,wvcnz,Cross,Star,mismatch,2,0,RedStar_1,GreenLamp_2,GreenBone_3,RedHeart_1
99,99,Brown,zbxlv,House,Tree,mismatch,2,0,BlackTree_2,BrownBone_3,BrownKey_3,RedKey_1
