,Unnamed: 0,Modifier,Consonant,ListMod,Head,Match,MisMatchType,ListMatch,Image_Comp2,Image_Comp1,Image_List1,Image_List2
21,21,Green,wvcnz,Cross,Shoe,match,0,1,GreenShoe_2,GreenShoe_2,GreenShoe_2,BlackCross_3
22,22,Pink,mtpv,Lamp,Square,match,0,1,PinkSquare_1,PinkSquare_2,PinkSquare_2,BlueLamp_1
23,23,Pink,mtpv,Lamp,Star,match,0,1,PinkStar_2,PinkStar_1,PinkStar_2,BlackLamp_3
24,24,Brown,zbxlv,House,Tree,match,0,1,BrownTree_3,BrownTree_1,BrownTree_2,BlueHouse_2
25,25,Green,wvcnz,Cross,Bag,match,0,2,GreenBag_2,GreenBag_2,GreenBag_2,GreenBag_1
26,26,Red,xkq,Cup,Bell,match,0,2,RedBell_1,RedBell_3,RedBell_3,RedBell_3
27,27,Black,rjdnv,Plane,Boat,match,0,2,BlackBoat_1,BlackBoat_1,BlackBoat_1,GreenBoat_1
28,28,Blue,qxsw,Boat,Bone,match,0,2,BlueBone_3,BlueBone_2,BlueBone_3,BlueBone_1
29,29,Pink,mtpv,Lamp,Bow,match,0,2,PinkBow_1,PinkBow_2,PinkBow_2,GreenBow_3
30,30,Blue,qxsw,Boat,Cane,match,0,2,BlueCane_3,BlueCane_1,BlueCane_2,BlueCane_1
31,31,Brown,zbxlv,House,Car,match,0,2,BrownCar_1,BrownCar_2,BrownCar_3,BrownCar_3
32,32,Pink,mtpv,Lamp,Cross,match,0,2,PinkCross_2,PinkCross_1,PinkCross_1,BlackCross_2
33,33,Blue,qxsw,Boat,Cup,match,0,2,BlueCup_1,BlueCup_2,BlueCup_1,PinkCup_3
34,34,Brown,zbxlv,House,Disc,match,0,2,BrownDisc_3,BrownDisc_3,BrownDisc_3,BrownDisc_2
35,35,Brown,zbxlv,House,Flag,match,0,2,BrownFlag_2,BrownFlag_2,BrownFlag_1,BlueFlag_3
36,36,Brown,zbxlv,House,Fork,match,0,2,BrownFork_1,BrownFork_2,BrownFork_3,BrownFork_1
37,37,Pink,mtpv,Lamp,Hand,match,0,2,PinkHand_3,PinkHand_3,PinkHand_3,PinkHand_1
38,38,Blue,qxsw,Boat,Heart,match,0,2,BlueHeart_1,BlueHeart_2,BlueHeart_1,BlackHeart_3
39,39,Green,wvcnz,Cross,House,match,0,2,GreenHouse_1,GreenHouse_1,GreenHouse_1,RedHouse_2
40,40,Green,wvcnz,Cross,Key,match,0,2,GreenKey_2,GreenKey_1,GreenKey_1,GreenKey_3
41,41,Black,rjdnv,Plane,Lamp,match,0,2,BlackLamp_1,BlackLamp_2,BlackLamp_1,GreenLamp_3
42,42,Black,rjdnv,Plane,Leaf,match,0,2,BlackLeaf_1,BlackLeaf_1,BlackLeaf_2,BrownLeaf_2
43,43,Black,rjdnv,Plane,Lock,match,0,2,BlackLock_3,BlackLock_3,BlackLock_1,PinkLock_1
44,44,Red,xkq,Cup,Note,match,0,2,RedNote_3,RedNote_3,RedNote_2,BrownNote_3
45,45,Red,xkq,Cup,Plane,match,0,2,RedPlane_3,RedPlane_1,RedPlane_2,GreenPlane_3
46,46,Red,xkq,Cup,Shoe,match,0,2,RedShoe_2,RedShoe_1,RedShoe_3,RedShoe_1
47,47,Pink,mtpv,Lamp,Square,match,0,2,PinkSquare_3,PinkSquare_2,PinkSquare_1,PinkSquare_2
48,48,Brown,zbxlv,House,Star,match,0,2,BrownStar_3,BrownStar_1,BrownStar_1,PinkStar_3
49,49,Green,wvcnz,Cross,Tree,match,0,2,GreenTree_2,GreenTree_2,GreenTree_3,BrownTree_3
50,50,Brown,zbxlv,House,Bag,mismatch,1,0,BrownStar_3,BrownShoe_3,BrownCane_3,PinkBow_1
51,51,Black,rjdnv,Plane,Bell,mismatch,1,0,BlackCross_2,BlackLeaf_3,BlackHeart_3,GreenHouse_2
52,52,Black,rjdnv,Plane,Boat,mismatch,1,0,BlackLock_1,BlackLeaf_3,BlackLeaf_2,GreenKey_3
53,53,Brown,zbxlv,House,Bone,mismatch,1,0,BrownLeaf_3,BrownNote_3,BrownStar_1,GreenBow_1
54,54,Blue,qxsw,Boat,Bow,mismatch,1,0,BlueSquare_2,BlueFork_3,BlueFork_2,BlackHeart_1
55,55,Pink,mtpv,Lamp,Cane,mismatch,1,0,PinkBell_2,PinkLock_2,PinkCup_3,BlueBow_2
56,56,Blue,qxsw,Boat,Car,mismatch,1,0,BlueKey_2,BlueBone_1,BlueNote_2,BrownCane_2
57,57,Brown,zbxlv,House,Cross,mismatch,1,0,BrownCar_3,BrownCane_2,BrownBell_2,BrownCane_2
58,58,Black,rjdnv,Plane,Cup,mismatch,1,0,BlackCross_2,BlackBell_2,BlackHeart_1,GreenHand_2
59,59,Red,xkq,Cup,Disc,mismatch,1,0,RedHand_2,RedBag_1,RedHouse_3,PinkBag_1
60,60,Green,wvcnz,Cross,Flag,mismatch,1,0,GreenFork_3,GreenFork_3,GreenHand_1,BrownDisc_1
61,61,Green,wvcnz,Cross,Fork,mismatch,1,0,GreenCup_1,GreenBag_1,GreenBow_3,BlackStar_2
62,62,Pink,mtpv,Lamp,Hand,mismatch,1,0,PinkPlane_3,PinkCross_1,PinkKey_1,BlueBone_3
63,63,Green,wvcnz,Cross,Heart,mismatch,1,0,GreenFlag_2,GreenBone_3,GreenHouse_3,BrownFlag_2
64,64,Red,xkq,Cup,House,mismatch,1,0,RedLock_3,RedBoat_3,RedHand_1,BrownShoe_1
65,65,Blue,qxsw,Boat,Key,mismatch,1,0,BlueBow_2,BlueLamp_1,BlueCup_2,RedLock_2
66,66,Green,wvcnz,Cross,Lamp,mismatch,1,0,GreenPlane_3,GreenBoat_2,GreenPlane_2,BlueSquare_1
67,67,Red,xkq,Cup,Leaf,mismatch,1,0,RedCross_3,RedBag_2,RedLock_3,GreenHeart_3
68,68,Pink,mtpv,Lamp,Lock,mismatch,1,0,PinkStar_3,PinkBell_3,PinkSquare_1,PinkSquare_3
69,69,Blue,qxsw,Boat,Note,mismatch,1,0,BlueLamp_2,BlueCar_2,BlueLeaf_3,PinkPlane_1
70,70,Pink,mtpv,Lamp,Plane,mismatch,1,0,PinkBow_3,PinkHand_3,PinkBag_2,PinkLock_2
71,71,Red,xkq,Cup,Shoe,mismatch,1,0,RedCross_1,RedBoat_1,RedFlag_1,BlueCar_1
72,72,Brown,zbxlv,House,Square,mismatch,1,0,BrownDisc_3,BrownCross_3,BrownLeaf_3,BlueKey_3
73,73,Black,rjdnv,Plane,Star,mismatch,1,0,BlackHeart_3,BlackLeaf_1,BlackBell_2,GreenBone_3
74,74,Brown,zbxlv,House,Tree,mismatch,1,0,BrownCane_2,BrownFlag_1,BrownBell_3,BlueFlag_1
75,75,Pink,mtpv,Lamp,Bag,mismatch,2,0,GreenBag_3,PinkCane_2,PinkStar_3,BlackBell_2
76,76,Brown,zbxlv,House,Bell,mismatch,2,0,RedBell_1,BrownTree_3,BrownTree_2,BlueCar_1
77,77,Red,xkq,Cup,Boat,mismatch,2,0,GreenBoat_2,RedBell_2,RedLeaf_3,RedBell_1
78,78,Green,wvcnz,Cross,Bone,mismatch,2,0,BlueBone_3,GreenLamp_3,GreenPlane_3,BrownNote_3
79,79,Green,wvcnz,Cross,Bow,mismatch,2,0,PinkBow_2,GreenHeart_1,GreenHeart_1,GreenHouse_2
80,80,Pink,mtpv,Lamp,Cane,mismatch,2,0,BrownCane_1,PinkBell_2,PinkStar_3,BrownBell_1
81,81,Brown,zbxlv,House,Car,mismatch,2,0,PinkCar_3,BrownFlag_3,BrownSquare_2,GreenTree_3
82,82,Red,xkq,Cup,Cross,mismatch,2,0,BlackCross_2,RedLeaf_2,RedBag_2,BrownTree_1
83,83,Pink,mtpv,Lamp,Cup,mismatch,2,0,GreenCup_3,PinkHand_3,PinkBell_3,BlueLamp_1
84,84,Red,xkq,Cup,Disc,mismatch,2,0,BrownDisc_3,RedHand_1,RedBell_1,RedBell_1
85,85,Blue,qxsw,Boat,Flag,mismatch,2,0,BrownFlag_1,BlueBow_3,BlueSquare_2,GreenCup_1
86,86,Blue,qxsw,Boat,Fork,mismatch,2,0,GreenFork_2,BlueNote_3,BlueKey_1,GreenBow_1
87,87,Red,xkq,Cup,Hand,mismatch,2,0,GreenHand_1,RedCross_2,RedNote_3,BlackBell_1
88,88,Black,rjdnv,Plane,Heart,mismatch,2,0,GreenHeart_2,BlackLeaf_1,BlackCross_3,BlueFlag_3
89,89,Green,wvcnz,Cross,House,mismatch,2,0,RedHouse_1,GreenFork_1,GreenShoe_3,GreenBone_1
90,90,Pink,mtpv,Lamp,Key,mismatch,2,0,BlueKey_3,PinkCup_3,PinkCane_1,RedPlane_3
91,91,Black,rjdnv,Plane,Lamp,mismatch,2,0,GreenLamp_1,BlackBell_2,BlackCross_2,BrownLeaf_1
92,92,Blue,qxsw,Boat,Leaf,mismatch,2,0,BlackLeaf_2,BlueHouse_3,BlueBow_2,GreenBow_3
93,93,Black,rjdnv,Plane,Lock,mismatch,2,0,PinkLock_3,BlackLamp_3,BlackCup_1,RedHouse_2
94,94,Brown,zbxlv,House,Note,mismatch,2,0,RedNote_1,BrownFlag_2,BrownFlag_2,PinkCross_3
95,95,Green,wvcnz,Cross,Plane,mismatch,2,0,RedPlane_2,GreenBoat_3,GreenKey_1,PinkBag_2
96,96,Brown,zbxlv,House,Shoe,mismatch,2,0,GreenShoe_2,BrownCar_1,BrownCar_2,BlackCross_1
97,97,Blue,qxsw,Boat,Square,mismatch,2,0,PinkSquare_3,BlueBow_1,BlueCar_3,GreenBow_1
98,98,Brown,zbxlv,House,Star,mismatch,2,0,BlackStar_1,BrownLeaf_2,BrownSquare_3,BlackHeart_1
99,99,Black,rjdnv,Plane,Tree,mismatch,2,0,BrownTree_2,BlackDisc_1,BlackCup_2,BlackKey_2
