,Unnamed: 0,Modifier,Consonant,ListMod,Head,Match,MisMatchType,ListMatch,Image_Comp2,Image_Comp1,Image_List1,Image_List2
18,18,Black,rjdnv,Plane,Lock,match,0,1,BlackLock_1,BlackLock_2,BlackLock_3,GreenPlane_2
19,19,Brown,zbxlv,House,Note,match,0,1,BrownNote_2,BrownNote_2,BrownNote_2,GreenHouse_2
20,20,Blue,qxsw,Boat,Plane,match,0,1,BluePlane_3,BluePlane_3,BluePlane_1,BlackBoat_2
21,21,Pink,mtpv,Lamp,Shoe,match,0,1,PinkShoe_1,PinkShoe_2,PinkShoe_2,RedLamp_2
22,22,Blue,qxsw,Boat,Square,match,0,1,BlueSquare_1,BlueSquare_3,BlueSquare_3,BrownBoat_2
23,23,Pink,mtpv,Lamp,Star,match,0,1,PinkStar_1,PinkStar_2,PinkStar_1,GreenLamp_2
24,24,Blue,qxsw,Boat,Tree,match,0,1,BlueTree_1,BlueTree_1,BlueTree_3,BrownBoat_3
25,25,Pink,mtpv,Lamp,Bag,match,0,2,PinkBag_3,PinkBag_3,PinkBag_2,BlackBag_3
26,26,Red,xkq,Cup,Bell,match,0,2,RedBell_2,RedBell_2,RedBell_3,GreenBell_1
27,27,Black,rjdnv,Plane,Boat,match,0,2,BlackBoat_3,BlackBoat_3,BlackBoat_2,BlackBoat_2
28,28,Pink,mtpv,Lamp,Bone,match,0,2,PinkBone_2,PinkBone_1,PinkBone_1,BlueBone_1
29,29,Brown,zbxlv,House,Bow,match,0,2,BrownBow_2,BrownBow_3,BrownBow_1,BrownBow_2
30,30,Black,rjdnv,Plane,Cane,match,0,2,BlackCane_3,BlackCane_3,BlackCane_3,BrownCane_2
31,31,Red,xkq,Cup,Car,match,0,2,RedCar_2,RedCar_1,RedCar_3,PinkCar_3
32,32,Blue,qxsw,Boat,Cross,match,0,2,BlueCross_2,BlueCross_1,BlueCross_3,RedCross_1
33,33,Brown,zbxlv,House,Cup,match,0,2,BrownCup_3,BrownCup_3,BrownCup_3,BlueCup_1
34,34,Black,rjdnv,Plane,Disc,match,0,2,BlackDisc_3,BlackDisc_1,BlackDisc_1,BlueDisc_3
35,35,Brown,zbxlv,House,Flag,match,0,2,BrownFlag_2,BrownFlag_3,BrownFlag_1,PinkFlag_1
36,36,Green,wvcnz,Cross,Fork,match,0,2,GreenFork_2,GreenFork_3,GreenFork_3,GreenFork_1
37,37,Green,wvcnz,Cross,Hand,match,0,2,GreenHand_3,GreenHand_2,GreenHand_1,RedHand_2
38,38,Blue,qxsw,Boat,Heart,match,0,2,BlueHeart_2,BlueHeart_1,BlueHeart_2,BlueHeart_2
39,39,Pink,mtpv,Lamp,House,match,0,2,PinkHouse_3,PinkHouse_2,PinkHouse_3,GreenHouse_1
40,40,Blue,qxsw,Boat,Key,match,0,2,BlueKey_3,BlueKey_3,BlueKey_2,GreenKey_2
41,41,Red,xkq,Cup,Lamp,match,0,2,RedLamp_2,RedLamp_1,RedLamp_3,RedLamp_1
42,42,Black,rjdnv,Plane,Leaf,match,0,2,BlackLeaf_2,BlackLeaf_1,BlackLeaf_1,BlackLeaf_2
43,43,Red,xkq,Cup,Lock,match,0,2,RedLock_2,RedLock_2,RedLock_2,BlackLock_2
44,44,Green,wvcnz,Cross,Note,match,0,2,GreenNote_1,GreenNote_2,GreenNote_1,BrownNote_3
45,45,Blue,qxsw,Boat,Plane,match,0,2,BluePlane_1,BluePlane_3,BluePlane_2,BluePlane_3
46,46,Pink,mtpv,Lamp,Shoe,match,0,2,PinkShoe_1,PinkShoe_2,PinkShoe_2,BlueShoe_1
47,47,Blue,qxsw,Boat,Square,match,0,2,BlueSquare_2,BlueSquare_1,BlueSquare_1,BlueSquare_3
48,48,Brown,zbxlv,House,Star,match,0,2,BrownStar_1,BrownStar_3,BrownStar_3,BrownStar_2
49,49,Green,wvcnz,Cross,Tree,match,0,2,GreenTree_1,GreenTree_3,GreenTree_3,RedTree_3
50,50,Black,rjdnv,Plane,Bag,mismatch,1,0,BlackFork_2,BlackCross_3,BlackDisc_2,GreenDisc_3
51,51,Pink,mtpv,Lamp,Bell,mismatch,1,0,PinkHouse_2,PinkShoe_1,PinkHouse_2,RedTree_3
52,52,Brown,zbxlv,House,Boat,mismatch,1,0,BrownFlag_3,BrownFlag_3,BrownCar_1,BlackCross_1
53,53,Brown,zbxlv,House,Bone,mismatch,1,0,BrownLamp_1,BrownCar_1,BrownCross_2,GreenHand_3
54,54,Black,rjdnv,Plane,Bow,mismatch,1,0,BlackBone_1,BlackCup_1,BlackFork_1,BlueNote_1
55,55,Blue,qxsw,Boat,Cane,mismatch,1,0,BlueTree_1,BlueShoe_1,BlueShoe_3,BlackBone_3
56,56,Brown,zbxlv,House,Car,mismatch,1,0,BrownCane_1,BrownCup_3,BrownKey_2,BlueStar_1
57,57,Black,rjdnv,Plane,Cross,mismatch,1,0,BlackBag_3,BlackBag_3,BlackDisc_3,PinkBone_2
58,58,Black,rjdnv,Plane,Cup,mismatch,1,0,BlackCross_2,BlackLeaf_1,BlackCross_1,RedCar_1
59,59,Blue,qxsw,Boat,Disc,mismatch,1,0,BlueLeaf_1,BlueStar_1,BlueStar_3,RedCross_1
60,60,Green,wvcnz,Cross,Flag,mismatch,1,0,GreenBell_1,GreenTree_3,GreenTree_3,RedHeart_3
61,61,Red,xkq,Cup,Fork,mismatch,1,0,RedCar_3,RedPlane_1,RedLeaf_1,RedCar_1
62,62,Pink,mtpv,Lamp,Hand,mismatch,1,0,PinkBell_2,PinkNote_1,PinkShoe_1,BrownFlag_2
63,63,Red,xkq,Cup,Heart,mismatch,1,0,RedCar_3,RedHand_1,RedPlane_2,GreenFlag_1
64,64,Pink,mtpv,Lamp,House,mismatch,1,0,PinkHand_1,PinkCar_2,PinkBag_3,BlueStar_3
65,65,Red,xkq,Cup,Key,mismatch,1,0,RedHand_1,RedTree_2,RedBell_2,GreenFlag_2
66,66,Red,xkq,Cup,Lamp,mismatch,1,0,RedCar_3,RedLeaf_1,RedBell_1,BlueStar_1
67,67,Green,wvcnz,Cross,Leaf,mismatch,1,0,GreenTree_3,GreenDisc_2,GreenFlag_3,PinkHand_2
68,68,Green,wvcnz,Cross,Lock,mismatch,1,0,GreenFork_1,GreenKey_1,GreenFlag_2,RedFork_3
69,69,Pink,mtpv,Lamp,Note,mismatch,1,0,PinkSquare_2,PinkHouse_2,PinkBag_3,GreenHouse_3
70,70,Green,wvcnz,Cross,Plane,mismatch,1,0,GreenBell_2,GreenHouse_2,GreenLeaf_2,BrownBone_3
71,71,Blue,qxsw,Boat,Shoe,mismatch,1,0,BlueCup_3,BlueHeart_2,BlueNote_2,GreenHouse_2
72,72,Brown,zbxlv,House,Square,mismatch,1,0,BrownBone_2,BrownStar_1,BrownFlag_1,GreenFlag_1
73,73,Blue,qxsw,Boat,Star,mismatch,1,0,BluePlane_3,BlueSquare_2,BlueLeaf_1,RedBell_2
74,74,Blue,qxsw,Boat,Tree,mismatch,1,0,BlueKey_2,BlueLeaf_3,BlueLeaf_3,BlueLock_2
75,75,Green,wvcnz,Cross,Bag,mismatch,2,0,PinkBag_2,GreenLamp_2,GreenBoat_2,PinkBone_2
76,76,Red,xkq,Cup,Bell,mismatch,2,0,GreenBell_2,RedLeaf_1,RedCar_1,BrownCup_1
77,77,Black,rjdnv,Plane,Boat,mismatch,2,0,GreenBoat_2,BlackCross_3,BlackLeaf_3,BlueCup_1
78,78,Blue,qxsw,Boat,Bone,mismatch,2,0,BlackBone_1,BlueDisc_3,BlueSquare_1,BlueLock_1
79,79,Pink,mtpv,Lamp,Bow,mismatch,2,0,BlackBow_1,PinkHand_1,PinkCar_3,RedBell_3
80,80,Brown,zbxlv,House,Cane,mismatch,2,0,BlackCane_3,BrownFlag_1,BrownSquare_3,BrownCup_2
81,81,Pink,mtpv,Lamp,Car,mismatch,2,0,BrownCar_3,PinkStar_1,PinkSquare_1,BlackBone_2
82,82,Brown,zbxlv,House,Cross,mismatch,2,0,BlackCross_2,BrownBow_3,BrownBow_2,PinkStar_3
83,83,Brown,zbxlv,House,Cup,mismatch,2,0,BlueCup_1,BrownSquare_3,BrownFlag_3,PinkNote_2
84,84,Green,wvcnz,Cross,Disc,mismatch,2,0,BlackDisc_1,GreenHouse_3,GreenHand_2,BrownCup_1
85,85,Pink,mtpv,Lamp,Flag,mismatch,2,0,BrownFlag_2,PinkBag_3,PinkHouse_2,PinkBow_2
86,86,Black,rjdnv,Plane,Fork,mismatch,2,0,GreenFork_2,BlackHeart_3,BlackHeart_1,BrownBoat_3
87,87,Red,xkq,Cup,Hand,mismatch,2,0,GreenHand_1,RedBell_3,RedLamp_3,BlueCup_2
88,88,Black,rjdnv,Plane,Heart,mismatch,2,0,RedHeart_2,BlackLeaf_2,BlackCup_3,BrownKey_3
89,89,Green,wvcnz,Cross,House,mismatch,2,0,PinkHouse_2,GreenPlane_3,GreenFlag_3,PinkFlag_1
90,90,Green,wvcnz,Cross,Key,mismatch,2,0,BrownKey_3,GreenLamp_1,GreenTree_2,BrownCane_2
91,91,Brown,zbxlv,House,Lamp,mismatch,2,0,GreenLamp_2,BrownBow_2,BrownCross_2,PinkShoe_1
92,92,Blue,qxsw,Boat,Leaf,mismatch,2,0,BlackLeaf_2,BlueKey_1,BlueCross_1,BlueLock_3
93,93,Blue,qxsw,Boat,Lock,mismatch,2,0,BlackLock_1,BlueLeaf_3,BlueHeart_2,BlueLeaf_1
94,94,Blue,qxsw,Boat,Note,mismatch,2,0,GreenNote_1,BlueStar_3,BlueCross_2,BlackBow_2
95,95,Red,xkq,Cup,Plane,mismatch,2,0,GreenPlane_2,RedHand_1,RedCar_2,GreenTree_1
96,96,Black,rjdnv,Plane,Shoe,mismatch,2,0,PinkShoe_2,BlackCane_2,BlackCross_3,BlueBone_3
97,97,Pink,mtpv,Lamp,Square,mismatch,2,0,BlueSquare_3,PinkBag_3,PinkFlag_1,PinkBow_1
98,98,Blue,qxsw,Boat,Star,mismatch,2,0,BrownStar_2,BlueCup_3,BlueCross_1,GreenLeaf_2
99,99,Red,xkq,Cup,Tree,mismatch,2,0,GreenTree_1,RedCar_2,RedPlane_3,PinkHand_3
