,Unnamed: 0,Modifier,Consonant,ListMod,Head,Match,MisMatchType,ListMatch,Image_Comp2,Image_Comp1,Image_List1,Image_List2
17,17,Blue,qxsw,Boat,Leaf,match,0,1,BlueLeaf_2,BlueLeaf_3,BlueLeaf_1,BrownBoat_3
18,18,Blue,qxsw,Boat,Lock,match,0,1,BlueLock_2,BlueLock_3,BlueLock_1,GreenBoat_3
19,19,Black,rjdnv,Plane,Note,match,0,1,BlackNote_2,BlackNote_1,BlackNote_3,PinkPlane_1
20,20,Brown,zbxlv,House,Plane,match,0,1,BrownPlane_2,BrownPlane_2,BrownPlane_3,BlackHouse_3
21,21,Black,rjdnv,Plane,Shoe,match,0,1,BlackShoe_1,BlackShoe_3,BlackShoe_3,BrownPlane_1
22,22,Red,xkq,Cup,Square,match,0,1,RedSquare_1,RedSquare_1,RedSquare_1,PinkCup_1
23,23,Pink,mtpv,Lamp,Star,match,0,1,PinkStar_2,PinkStar_3,PinkStar_2,BlackLamp_2
24,24,Brown,zbxlv,House,Tree,match,0,1,BrownTree_3,BrownTree_3,BrownTree_1,BlueHouse_3
25,25,Pink,mtpv,Lamp,Bag,match,0,2,PinkBag_2,PinkBag_2,PinkBag_1,BlueBag_3
26,26,Red,xkq,Cup,Bell,match,0,2,RedBell_1,RedBell_3,RedBell_1,RedBell_3
27,27,Red,xkq,Cup,Boat,match,0,2,RedBoat_3,RedBoat_1,RedBoat_2,GreenBoat_1
28,28,Blue,qxsw,Boat,Bone,match,0,2,BlueBone_2,BlueBone_2,BlueBone_1,BlueBone_3
29,29,Pink,mtpv,Lamp,Bow,match,0,2,PinkBow_2,PinkBow_2,PinkBow_2,BlackBow_2
30,30,Brown,zbxlv,House,Cane,match,0,2,BrownCane_1,BrownCane_2,BrownCane_2,BrownCane_3
31,31,Green,wvcnz,Cross,Car,match,0,2,GreenCar_1,GreenCar_2,GreenCar_2,RedCar_2
32,32,Red,xkq,Cup,Cross,match,0,2,RedCross_2,RedCross_2,RedCross_1,RedCross_2
33,33,Brown,zbxlv,House,Cup,match,0,2,BrownCup_3,BrownCup_1,BrownCup_2,PinkCup_3
34,34,Brown,zbxlv,House,Disc,match,0,2,BrownDisc_1,BrownDisc_2,BrownDisc_2,BrownDisc_3
35,35,Black,rjdnv,Plane,Flag,match,0,2,BlackFlag_3,BlackFlag_1,BlackFlag_3,BlackFlag_3
36,36,Brown,zbxlv,House,Fork,match,0,2,BrownFork_1,BrownFork_1,BrownFork_1,PinkFork_3
37,37,Pink,mtpv,Lamp,Hand,match,0,2,PinkHand_3,PinkHand_1,PinkHand_2,GreenHand_2
38,38,Red,xkq,Cup,Heart,match,0,2,RedHeart_1,RedHeart_3,RedHeart_1,GreenHeart_1
39,39,Green,wvcnz,Cross,House,match,0,2,GreenHouse_3,GreenHouse_1,GreenHouse_3,BlueHouse_3
40,40,Blue,qxsw,Boat,Key,match,0,2,BlueKey_1,BlueKey_2,BlueKey_3,BrownKey_2
41,41,Black,rjdnv,Plane,Lamp,match,0,2,BlackLamp_1,BlackLamp_2,BlackLamp_3,RedLamp_2
42,42,Green,wvcnz,Cross,Leaf,match,0,2,GreenLeaf_1,GreenLeaf_2,GreenLeaf_3,BrownLeaf_1
43,43,Black,rjdnv,Plane,Lock,match,0,2,BlackLock_3,BlackLock_3,BlackLock_3,GreenLock_2
44,44,Green,wvcnz,Cross,Note,match,0,2,GreenNote_2,GreenNote_3,GreenNote_2,GreenNote_3
45,45,Pink,mtpv,Lamp,Plane,match,0,2,PinkPlane_3,PinkPlane_3,PinkPlane_2,PinkPlane_2
46,46,Blue,qxsw,Boat,Shoe,match,0,2,BlueShoe_2,BlueShoe_2,BlueShoe_2,BlueShoe_3
47,47,Black,rjdnv,Plane,Square,match,0,2,BlackSquare_3,BlackSquare_2,BlackSquare_2,RedSquare_2
48,48,Red,xkq,Cup,Star,match,0,2,RedStar_3,RedStar_3,RedStar_2,PinkStar_1
49,49,Blue,qxsw,Boat,Tree,match,0,2,BlueTree_2,BlueTree_2,BlueTree_1,BrownTree_3
50,50,Green,wvcnz,Cross,Bag,mismatch,1,0,GreenBow_3,GreenNote_3,GreenShoe_3,GreenHand_3
51,51,Blue,qxsw,Boat,Bell,mismatch,1,0,BlueLeaf_2,BlueFork_2,BluePlane_1,GreenNote_1
52,52,Brown,zbxlv,House,Boat,mismatch,1,0,BrownCup_3,BrownCross_3,BrownKey_3,BrownStar_3
53,53,Pink,mtpv,Lamp,Bone,mismatch,1,0,PinkStar_2,PinkBow_2,PinkBag_2,BlueLock_2
54,54,Red,xkq,Cup,Bow,mismatch,1,0,RedLamp_3,RedBell_1,RedTree_3,BrownTree_2
55,55,Black,rjdnv,Plane,Cane,mismatch,1,0,BlackLeaf_3,BlackNote_3,BlackCar_1,BrownCup_1
56,56,Red,xkq,Cup,Car,mismatch,1,0,RedStar_3,RedBell_1,RedDisc_3,BrownTree_1
57,57,Blue,qxsw,Boat,Cross,mismatch,1,0,BlueHand_2,BlueKey_3,BlueHand_2,RedSquare_1
58,58,Brown,zbxlv,House,Cup,mismatch,1,0,BrownFork_2,BrownSquare_2,BrownCar_2,BrownCross_3
59,59,Blue,qxsw,Boat,Disc,mismatch,1,0,BlueHouse_2,BlueLock_3,BlueCross_3,PinkHeart_3
60,60,Pink,mtpv,Lamp,Flag,mismatch,1,0,PinkStar_3,PinkStar_2,PinkHand_3,GreenHouse_1
61,61,Blue,qxsw,Boat,Fork,mismatch,1,0,BlueKey_2,BlueBone_3,BlueBag_2,GreenCar_1
62,62,Green,wvcnz,Cross,Hand,mismatch,1,0,GreenLeaf_3,GreenNote_1,GreenHouse_1,GreenLock_1
63,63,Pink,mtpv,Lamp,Heart,mismatch,1,0,PinkStar_3,PinkBag_1,PinkHand_2,RedBell_3
64,64,Black,rjdnv,Plane,House,mismatch,1,0,BlackFlag_2,BlackLock_3,BlackBow_2,BlackNote_2
65,65,Brown,zbxlv,House,Key,mismatch,1,0,BrownTree_3,BrownTree_3,BrownCup_2,RedCar_2
66,66,Red,xkq,Cup,Lamp,mismatch,1,0,RedBow_3,RedHeart_1,RedBow_2,GreenFlag_3
67,67,Black,rjdnv,Plane,Leaf,mismatch,1,0,BlackLock_2,BlackHouse_3,BlackFlag_1,GreenBone_1
68,68,Green,wvcnz,Cross,Lock,mismatch,1,0,GreenLeaf_3,GreenBag_1,GreenBone_2,BluePlane_2
69,69,Red,xkq,Cup,Note,mismatch,1,0,RedCane_1,RedCar_1,RedCar_3,BlueBone_3
70,70,Pink,mtpv,Lamp,Plane,mismatch,1,0,PinkStar_1,PinkBag_3,PinkHand_2,BlackSquare_3
71,71,Black,rjdnv,Plane,Shoe,mismatch,1,0,BlackBow_3,BlackCane_1,BlackFlag_3,BlueBell_1
72,72,Brown,zbxlv,House,Square,mismatch,1,0,BrownPlane_1,BrownBoat_2,BrownKey_2,BlackShoe_1
73,73,Green,wvcnz,Cross,Star,mismatch,1,0,GreenLeaf_1,GreenHouse_3,GreenFlag_3,GreenBone_3
74,74,Red,xkq,Cup,Tree,mismatch,1,0,RedBag_3,RedBell_1,RedKey_1,RedKey_1
75,75,Red,xkq,Cup,Bag,mismatch,2,0,BlueBag_2,RedNote_2,RedCar_2,GreenLeaf_2
76,76,Blue,qxsw,Boat,Bell,mismatch,2,0,BlackBell_1,BlueHand_3,BlueBone_1,BlackNote_1
77,77,Pink,mtpv,Lamp,Boat,mismatch,2,0,GreenBoat_1,PinkStar_2,PinkHouse_2,RedBag_2
78,78,Pink,mtpv,Lamp,Bone,mismatch,2,0,BlueBone_2,PinkStar_3,PinkCup_3,BrownLeaf_1
79,79,Black,rjdnv,Plane,Bow,mismatch,2,0,RedBow_2,BlackFlag_3,BlackLamp_1,RedBoat_3
80,80,Red,xkq,Cup,Cane,mismatch,2,0,BrownCane_2,RedHeart_2,RedSquare_2,GreenStar_1
81,81,Black,rjdnv,Plane,Car,mismatch,2,0,BrownCar_2,BlackSquare_1,BlackBow_2,PinkHouse_3
82,82,Brown,zbxlv,House,Cross,mismatch,2,0,BlueCross_1,BrownPlane_3,BrownStar_1,BlueHouse_1
83,83,Pink,mtpv,Lamp,Cup,mismatch,2,0,BrownCup_2,PinkFork_2,PinkBone_3,PinkBone_3
84,84,Red,xkq,Cup,Disc,mismatch,2,0,BrownDisc_1,RedLamp_1,RedBag_3,PinkHeart_2
85,85,Green,wvcnz,Cross,Flag,mismatch,2,0,BlackFlag_3,GreenBag_3,GreenBow_1,GreenBone_2
86,86,Pink,mtpv,Lamp,Fork,mismatch,2,0,BrownFork_3,PinkPlane_3,PinkBoat_2,BlackLamp_1
87,87,Green,wvcnz,Cross,Hand,mismatch,2,0,BlueHand_1,GreenLeaf_1,GreenShoe_2,RedHeart_1
88,88,Green,wvcnz,Cross,Heart,mismatch,2,0,RedHeart_1,GreenBoat_3,GreenLeaf_1,BrownLeaf_2
89,89,Blue,qxsw,Boat,House,mismatch,2,0,GreenHouse_3,BlueLeaf_2,BlueLock_1,BlueKey_3
90,90,Red,xkq,Cup,Key,mismatch,2,0,BlueKey_3,RedHeart_2,RedCar_2,RedStar_1
91,91,Blue,qxsw,Boat,Lamp,mismatch,2,0,BlackLamp_3,BlueShoe_2,BlueHand_3,GreenHouse_3
92,92,Brown,zbxlv,House,Leaf,mismatch,2,0,BlackLeaf_1,BrownStar_3,BrownBoat_2,RedTree_3
93,93,Black,rjdnv,Plane,Lock,mismatch,2,0,GreenLock_2,BlackBow_1,BlackSquare_1,RedDisc_2
94,94,Black,rjdnv,Plane,Note,mismatch,2,0,RedNote_2,BlackLock_2,BlackCar_1,BrownSquare_2
95,95,Blue,qxsw,Boat,Plane,mismatch,2,0,PinkPlane_1,BlueBag_1,BlueTree_1,BlueBone_2
96,96,Green,wvcnz,Cross,Shoe,mismatch,2,0,BlueShoe_3,GreenBow_2,GreenLock_3,BlueBag_3
97,97,Brown,zbxlv,House,Square,mismatch,2,0,BlackSquare_1,BrownTree_2,BrownLeaf_2,BlueKey_3
98,98,Brown,zbxlv,House,Star,mismatch,2,0,GreenStar_1,BrownCar_3,BrownCar_2,BlueLock_1
99,99,Red,xkq,Cup,Tree,mismatch,2,0,BlueTree_1,RedCane_2,RedHeart_1,BlueHouse_1
