,Unnamed: 0,Modifier,Consonant,ListMod,Head,Match,MisMatchType,ListMatch,Image_Comp2,Image_Comp1,Image_List1,Image_List2
19,19,Blue,qxsw,Boat,Note,match,0,1,BlueNote_2,BlueNote_2,BlueNote_1,GreenBoat_1
20,20,Brown,zbxlv,House,Plane,match,0,1,BrownPlane_1,BrownPlane_2,BrownPlane_2,BlueHouse_2
21,21,Brown,zbxlv,House,Shoe,match,0,1,BrownShoe_2,BrownShoe_1,BrownShoe_1,BlueHouse_1
22,22,Green,wvcnz,Cross,Square,match,0,1,GreenSquare_1,GreenSquare_1,GreenSquare_2,RedCross_3
23,23,Pink,mtpv,Lamp,Star,match,0,1,PinkStar_3,PinkStar_1,PinkStar_2,RedLamp_2
24,24,Red,xkq,Cup,Tree,match,0,1,RedTree_2,RedTree_2,RedTree_2,BlackCup_2
25,25,Black,rjdnv,Plane,Bag,match,0,2,BlackBag_3,BlackBag_2,BlackBag_1,PinkBag_1
26,26,Brown,zbxlv,House,Bell,match,0,2,BrownBell_1,BrownBell_3,BrownBell_2,BlueBell_2
27,27,Red,xkq,Cup,Boat,match,0,2,RedBoat_1,RedBoat_3,RedBoat_1,BrownBoat_2
28,28,Green,wvcnz,Cross,Bone,match,0,2,GreenBone_3,GreenBone_1,GreenBone_3,BrownBone_2
29,29,Pink,mtpv,Lamp,Bow,match,0,2,PinkBow_2,PinkBow_1,PinkBow_3,GreenBow_3
30,30,Pink,mtpv,Lamp,Cane,match,0,2,PinkCane_2,PinkCane_1,PinkCane_2,BlackCane_1
31,31,Red,xkq,Cup,Car,match,0,2,RedCar_1,RedCar_3,RedCar_1,RedCar_2
32,32,Brown,zbxlv,House,Cross,match,0,2,BrownCross_3,BrownCross_2,BrownCross_1,RedCross_3
33,33,Pink,mtpv,Lamp,Cup,match,0,2,PinkCup_2,PinkCup_1,PinkCup_3,BlackCup_1
34,34,Red,xkq,Cup,Disc,match,0,2,RedDisc_3,RedDisc_1,RedDisc_1,BlueDisc_1
35,35,Pink,mtpv,Lamp,Flag,match,0,2,PinkFlag_2,PinkFlag_3,PinkFlag_3,RedFlag_3
36,36,Blue,qxsw,Boat,Fork,match,0,2,BlueFork_2,BlueFork_1,BlueFork_2,RedFork_1
37,37,Green,wvcnz,Cross,Hand,match,0,2,GreenHand_3,GreenHand_3,GreenHand_3,BlueHand_3
38,38,Black,rjdnv,Plane,Heart,match,0,2,BlackHeart_2,BlackHeart_1,BlackHeart_1,PinkHeart_2
39,39,Blue,qxsw,Boat,House,match,0,2,BlueHouse_1,BlueHouse_1,BlueHouse_3,GreenHouse_3
40,40,Red,xkq,Cup,Key,match,0,2,RedKey_2,RedKey_2,RedKey_3,BlueKey_2
41,41,Green,wvcnz,Cross,Lamp,match,0,2,GreenLamp_2,GreenLamp_1,GreenLamp_3,RedLamp_3
42,42,Green,wvcnz,Cross,Leaf,match,0,2,GreenLeaf_1,GreenLeaf_3,GreenLeaf_3,GreenLeaf_3
43,43,Red,xkq,Cup,Lock,match,0,2,RedLock_3,RedLock_2,RedLock_2,BlueLock_3
44,44,Black,rjdnv,Plane,Note,match,0,2,BlackNote_2,BlackNote_3,BlackNote_1,BlueNote_2
45,45,Blue,qxsw,Boat,Plane,match,0,2,BluePlane_1,BluePlane_3,BluePlane_2,BluePlane_1
46,46,Brown,zbxlv,House,Shoe,match,0,2,BrownShoe_1,BrownShoe_3,BrownShoe_2,BlueShoe_2
47,47,Brown,zbxlv,House,Square,match,0,2,BrownSquare_1,BrownSquare_3,BrownSquare_1,BrownSquare_3
48,48,Blue,qxsw,Boat,Star,match,0,2,BlueStar_2,BlueStar_2,BlueStar_2,PinkStar_2
49,49,Black,rjdnv,Plane,Tree,match,0,2,BlackTree_3,BlackTree_1,BlackTree_1,BlackTree_3
50,50,Black,rjdnv,Plane,Bag,mismatch,1,0,BlackFlag_2,BlackNote_2,BlackFlag_3,BlueStar_3
51,51,Black,rjdnv,Plane,Bell,mismatch,1,0,BlackLock_1,BlackDisc_3,BlackCane_1,PinkStar_3
52,52,Brown,zbxlv,House,Boat,mismatch,1,0,BrownLeaf_1,BrownCross_1,BrownPlane_1,GreenBone_3
53,53,Green,wvcnz,Cross,Bone,mismatch,1,0,GreenTree_3,GreenLamp_3,GreenTree_1,BrownBow_1
54,54,Brown,zbxlv,House,Bow,mismatch,1,0,BrownSquare_3,BrownLamp_1,BrownLamp_3,RedNote_1
55,55,Blue,qxsw,Boat,Cane,mismatch,1,0,BlueStar_2,BlueHouse_1,BlueKey_1,GreenHand_3
56,56,Pink,mtpv,Lamp,Car,mismatch,1,0,PinkBag_2,PinkStar_1,PinkKey_1,GreenBone_1
57,57,Black,rjdnv,Plane,Cross,mismatch,1,0,BlackHouse_1,BlackNote_1,BlackTree_2,RedDisc_3
58,58,Pink,mtpv,Lamp,Cup,mismatch,1,0,PinkCane_3,PinkBow_2,PinkShoe_3,BrownBoat_3
59,59,Red,xkq,Cup,Disc,mismatch,1,0,RedLock_1,RedFlag_3,RedPlane_3,PinkStar_2
60,60,Red,xkq,Cup,Flag,mismatch,1,0,RedCross_3,RedLock_2,RedStar_3,RedNote_1
61,61,Pink,mtpv,Lamp,Fork,mismatch,1,0,PinkCup_2,PinkHand_1,PinkFlag_3,BlueKey_2
62,62,Green,wvcnz,Cross,Hand,mismatch,1,0,GreenBone_1,GreenBow_2,GreenBow_1,BlackTree_1
63,63,Green,wvcnz,Cross,Heart,mismatch,1,0,GreenBoat_3,GreenHand_2,GreenHand_1,GreenBell_2
64,64,Blue,qxsw,Boat,House,mismatch,1,0,BlueBell_3,BlueNote_2,BlueDisc_1,BlueCane_3
65,65,Blue,qxsw,Boat,Key,mismatch,1,0,BlueFork_1,BlueStar_2,BlueDisc_2,BlackCup_3
66,66,Brown,zbxlv,House,Lamp,mismatch,1,0,BrownShoe_1,BrownCup_3,BrownBoat_3,BlueBell_3
67,67,Brown,zbxlv,House,Leaf,mismatch,1,0,BrownPlane_3,BrownLock_2,BrownSquare_1,BlueLock_3
68,68,Black,rjdnv,Plane,Lock,mismatch,1,0,BlackDisc_2,BlackDisc_1,BlackTree_1,BlueFork_1
69,69,Red,xkq,Cup,Note,mismatch,1,0,RedBag_1,RedBone_3,RedKey_3,BlackFork_3
70,70,Blue,qxsw,Boat,Plane,mismatch,1,0,BlueDisc_3,BlueHand_1,BlueNote_3,PinkCup_3
71,71,Pink,mtpv,Lamp,Shoe,mismatch,1,0,PinkCup_1,PinkFlag_2,PinkFlag_3,GreenBone_2
72,72,Red,xkq,Cup,Square,mismatch,1,0,RedTree_2,RedTree_2,RedBone_2,BlueHand_1
73,73,Red,xkq,Cup,Star,mismatch,1,0,RedTree_2,RedDisc_3,RedPlane_3,RedBag_1
74,74,Green,wvcnz,Cross,Tree,mismatch,1,0,GreenHouse_3,GreenHouse_3,GreenLeaf_2,PinkShoe_1
75,75,Pink,mtpv,Lamp,Bag,mismatch,2,0,BlackBag_3,PinkKey_3,PinkKey_2,BrownShoe_1
76,76,Blue,qxsw,Boat,Bell,mismatch,2,0,GreenBell_1,BlueKey_2,BlueFork_3,RedKey_1
77,77,Green,wvcnz,Cross,Boat,mismatch,2,0,BrownBoat_1,GreenBone_2,GreenHeart_2,BlackFork_3
78,78,Red,xkq,Cup,Bone,mismatch,2,0,BrownBone_3,RedSquare_3,RedDisc_2,BlackBell_1
79,79,Green,wvcnz,Cross,Bow,mismatch,2,0,PinkBow_2,GreenBone_1,GreenSquare_1,PinkHeart_2
80,80,Pink,mtpv,Lamp,Cane,mismatch,2,0,BlueCane_1,PinkKey_1,PinkKey_1,PinkFlag_1
81,81,Blue,qxsw,Boat,Car,mismatch,2,0,PinkCar_1,BlueNote_3,BlueHouse_3,BlackCane_1
82,82,Brown,zbxlv,House,Cross,mismatch,2,0,BlackCross_1,BrownLock_1,BrownCup_1,RedCar_2
83,83,Brown,zbxlv,House,Cup,mismatch,2,0,BlackCup_1,BrownBoat_2,BrownBoat_1,BrownLamp_3
84,84,Black,rjdnv,Plane,Disc,mismatch,2,0,RedDisc_3,BlackCross_2,BlackNote_1,RedNote_2
85,85,Pink,mtpv,Lamp,Flag,mismatch,2,0,BlackFlag_2,PinkHand_3,PinkHeart_3,RedKey_3
86,86,Black,rjdnv,Plane,Fork,mismatch,2,0,BlueFork_2,BlackBell_2,BlackCane_2,BrownCup_3
87,87,Pink,mtpv,Lamp,Hand,mismatch,2,0,GreenHand_3,PinkFlag_1,PinkBag_3,PinkBow_3
88,88,Black,rjdnv,Plane,Heart,mismatch,2,0,GreenHeart_3,BlackCup_2,BlackFlag_2,BlackCane_2
89,89,Green,wvcnz,Cross,House,mismatch,2,0,BlueHouse_3,GreenHeart_3,GreenBow_3,GreenSquare_1
90,90,Red,xkq,Cup,Key,mismatch,2,0,PinkKey_3,RedStar_2,RedBag_3,RedTree_2
91,91,Green,wvcnz,Cross,Lamp,mismatch,2,0,RedLamp_1,GreenHeart_1,GreenHeart_1,BlackCross_1
92,92,Blue,qxsw,Boat,Leaf,mismatch,2,0,BrownLeaf_3,BluePlane_2,BlueShoe_3,GreenHand_2
93,93,Brown,zbxlv,House,Lock,mismatch,2,0,RedLock_2,BrownLeaf_2,BrownLamp_2,RedBone_1
94,94,Red,xkq,Cup,Note,mismatch,2,0,BlackNote_2,RedTree_1,RedLamp_1,GreenBoat_3
95,95,Red,xkq,Cup,Plane,mismatch,2,0,BluePlane_1,RedLock_1,RedStar_2,RedBoat_3
96,96,Blue,qxsw,Boat,Shoe,mismatch,2,0,BrownShoe_1,BlueHouse_2,BlueLeaf_3,GreenHouse_1
97,97,Red,xkq,Cup,Square,mismatch,2,0,BrownSquare_1,RedNote_1,RedCross_1,PinkStar_1
98,98,Brown,zbxlv,House,Star,mismatch,2,0,RedStar_1,BrownCup_3,BrownBone_3,BlackCane_3
99,99,Black,rjdnv,Plane,Tree,mismatch,2,0,GreenTree_2,BlackBag_2,BlackNote_1,RedBoat_3
