,Unnamed: 0,Modifier,Consonant,ListMod,Head,Match,MisMatchType,ListMatch,Image_Comp2,Image_Comp1,Image_List1,Image_List2
31,31,Red,xkq,Cup,Car,match,0,2,RedCar_3,RedCar_3,RedCar_2,BlackCar_3
32,32,Red,xkq,Cup,Cross,match,0,2,RedCross_2,RedCross_3,RedCross_3,BrownCross_1
33,33,Pink,mtpv,Lamp,Cup,match,0,2,PinkCup_1,PinkCup_2,PinkCup_1,BlackCup_3
34,34,Black,rjdnv,Plane,Disc,match,0,2,BlackDisc_3,BlackDisc_1,BlackDisc_3,BrownDisc_2
35,35,Black,rjdnv,Plane,Flag,match,0,2,BlackFlag_2,BlackFlag_2,BlackFlag_2,BlueFlag_3
36,36,Brown,zbxlv,House,Fork,match,0,2,BrownFork_3,BrownFork_2,BrownFork_2,RedFork_2
37,37,Red,xkq,Cup,Hand,match,0,2,RedHand_2,RedHand_3,RedHand_3,PinkHand_1
38,38,Green,wvcnz,Cross,Heart,match,0,2,GreenHeart_2,GreenHeart_3,GreenHeart_1,BlackHeart_2
39,39,Black,rjdnv,Plane,House,match,0,2,BlackHouse_3,BlackHouse_1,BlackHouse_3,PinkHouse_2
40,40,Blue,qxsw,Boat,Key,match,0,2,BlueKey_1,BlueKey_3,BlueKey_2,BlueKey_3
41,41,Brown,zbxlv,House,Lamp,match,0,2,BrownLamp_1,BrownLamp_3,BrownLamp_3,GreenLamp_2
42,42,Green,wvcnz,Cross,Leaf,match,0,2,GreenLeaf_3,GreenLeaf_3,GreenLeaf_3,BrownLeaf_1
43,43,Blue,qxsw,Boat,Lock,match,0,2,BlueLock_3,BlueLock_3,BlueLock_2,BlueLock_3
44,44,Brown,zbxlv,House,Note,match,0,2,BrownNote_1,BrownNote_3,BrownNote_1,BrownNote_3
45,45,Red,xkq,Cup,Plane,match,0,2,RedPlane_2,RedPlane_3,RedPlane_1,GreenPlane_1
46,46,Pink,mtpv,Lamp,Shoe,match,0,2,PinkShoe_1,PinkShoe_1,PinkShoe_1,PinkShoe_1
47,47,Pink,mtpv,Lamp,Square,match,0,2,PinkSquare_3,PinkSquare_3,PinkSquare_1,BrownSquare_1
48,48,Black,rjdnv,Plane,Star,match,0,2,BlackStar_2,BlackStar_2,BlackStar_3,BlackStar_2
49,49,Green,wvcnz,Cross,Tree,match,0,2,GreenTree_1,GreenTree_2,GreenTree_1,GreenTree_3
50,50,Red,xkq,Cup,Bag,mismatch,1,0,RedCane_1,RedFork_3,RedCar_1,BlueCar_3
51,51,Green,wvcnz,Cross,Bell,mismatch,1,0,GreenPlane_2,GreenCup_1,GreenShoe_1,GreenCane_2
52,52,Brown,zbxlv,House,Boat,mismatch,1,0,BrownStar_3,BrownLeaf_1,BrownStar_1,GreenBone_1
53,53,Blue,qxsw,Boat,Bone,mismatch,1,0,BlueHouse_1,BlueLock_3,BlueBell_1,BrownLeaf_3
54,54,Blue,qxsw,Boat,Bow,mismatch,1,0,BlueHouse_3,BlueNote_2,BlueKey_1,PinkCross_2
55,55,Blue,qxsw,Boat,Cane,mismatch,1,0,BlueTree_3,BlueBow_1,BlueCar_1,BrownNote_2
56,56,Black,rjdnv,Plane,Car,mismatch,1,0,BlackSquare_2,BlackDisc_1,BlackKey_2,GreenCup_2
57,57,Red,xkq,Cup,Cross,mismatch,1,0,RedBone_1,RedKey_1,RedPlane_3,RedCane_1
58,58,Pink,mtpv,Lamp,Cup,mismatch,1,0,PinkHouse_3,PinkBag_2,PinkBag_2,RedTree_3
59,59,Pink,mtpv,Lamp,Disc,mismatch,1,0,PinkStar_3,PinkHeart_1,PinkCup_3,BlueBone_1
60,60,Brown,zbxlv,House,Flag,mismatch,1,0,BrownDisc_3,BrownNote_3,BrownDisc_2,BlueKey_1
61,61,Blue,qxsw,Boat,Fork,mismatch,1,0,BlueBell_2,BlueLock_1,BlueNote_3,GreenLeaf_2
62,62,Black,rjdnv,Plane,Hand,mismatch,1,0,BlackBow_2,BlackCar_3,BlackCar_3,BlueBow_2
63,63,Brown,zbxlv,House,Heart,mismatch,1,0,BrownCross_3,BrownFork_2,BrownBow_2,BlueBone_2
64,64,Pink,mtpv,Lamp,House,mismatch,1,0,PinkCross_1,PinkPlane_1,PinkCup_2,RedKey_3
65,65,Black,rjdnv,Plane,Key,mismatch,1,0,BlackFlag_3,BlackBoat_1,BlackCar_3,BlueBone_2
66,66,Green,wvcnz,Cross,Lamp,mismatch,1,0,GreenCup_1,GreenCar_2,GreenTree_3,BrownStar_1
67,67,Green,wvcnz,Cross,Leaf,mismatch,1,0,GreenLamp_1,GreenBag_3,GreenHeart_1,BrownKey_1
68,68,Black,rjdnv,Plane,Lock,mismatch,1,0,BlackCup_3,BlackLamp_1,BlackShoe_3,GreenBag_3
69,69,Red,xkq,Cup,Note,mismatch,1,0,RedBoat_2,RedPlane_1,RedCross_3,BrownLamp_2
70,70,Pink,mtpv,Lamp,Plane,mismatch,1,0,PinkStar_1,PinkStar_1,PinkBell_1,GreenHeart_2
71,71,Green,wvcnz,Cross,Shoe,mismatch,1,0,GreenCane_1,GreenBell_2,GreenBag_1,BlueBone_3
72,72,Black,rjdnv,Plane,Square,mismatch,1,0,BlackCar_2,BlackStar_3,BlackDisc_3,GreenBell_3
73,73,Brown,zbxlv,House,Star,mismatch,1,0,BrownLeaf_1,BrownNote_2,BrownBag_3,GreenCar_3
74,74,Red,xkq,Cup,Tree,mismatch,1,0,RedFork_1,RedNote_2,RedLock_2,RedKey_2
75,75,Green,wvcnz,Cross,Bag,mismatch,2,0,PinkBag_2,GreenCane_3,GreenPlane_1,BlueBone_3
76,76,Pink,mtpv,Lamp,Bell,mismatch,2,0,BlueBell_3,PinkBag_2,PinkDisc_2,BrownKey_1
77,77,Black,rjdnv,Plane,Boat,mismatch,2,0,BrownBoat_1,BlackLock_1,BlackHeart_3,PinkBell_3
78,78,Red,xkq,Cup,Bone,mismatch,2,0,GreenBone_3,RedKey_3,RedTree_1,PinkSquare_2
79,79,Brown,zbxlv,House,Bow,mismatch,2,0,BlueBow_1,BrownDisc_3,BrownLamp_1,BrownSquare_3
80,80,Green,wvcnz,Cross,Cane,mismatch,2,0,RedCane_2,GreenPlane_1,GreenLamp_2,BrownFlag_3
81,81,Green,wvcnz,Cross,Car,mismatch,2,0,RedCar_2,GreenBone_3,GreenCane_3,BrownLamp_3
82,82,Pink,mtpv,Lamp,Cross,mismatch,2,0,BrownCross_3,PinkBell_1,PinkHeart_2,BrownSquare_1
83,83,Green,wvcnz,Cross,Cup,mismatch,2,0,PinkCup_1,GreenBone_1,GreenBag_2,GreenLeaf_2
84,84,Blue,qxsw,Boat,Disc,mismatch,2,0,BlackDisc_3,BlueNote_1,BlueKey_2,GreenCar_2
85,85,Black,rjdnv,Plane,Flag,mismatch,2,0,BlueFlag_2,BlackLeaf_3,BlackStar_2,RedCross_1
86,86,Pink,mtpv,Lamp,Fork,mismatch,2,0,BrownFork_3,PinkHand_3,PinkSquare_3,BlueNote_1
87,87,Pink,mtpv,Lamp,Hand,mismatch,2,0,RedHand_3,PinkHeart_2,PinkCup_1,GreenCar_2
88,88,Black,rjdnv,Plane,Heart,mismatch,2,0,GreenHeart_1,BlackLeaf_2,BlackCup_2,BlackShoe_2
89,89,Blue,qxsw,Boat,House,mismatch,2,0,BlackHouse_3,BlueDisc_1,BlueBone_3,GreenCar_3
90,90,Red,xkq,Cup,Key,mismatch,2,0,BrownKey_1,RedBone_2,RedTree_1,RedLock_2
91,91,Black,rjdnv,Plane,Lamp,mismatch,2,0,GreenLamp_3,BlackFlag_1,BlackCup_3,BrownKey_3
92,92,Brown,zbxlv,House,Leaf,mismatch,2,0,BlackLeaf_1,BrownNote_1,BrownStar_2,BrownNote_3
93,93,Red,xkq,Cup,Lock,mismatch,2,0,BlackLock_3,RedBag_1,RedCross_3,BlackCup_2
94,94,Blue,qxsw,Boat,Note,mismatch,2,0,BrownNote_1,BlueBone_3,BlueCane_3,PinkStar_1
95,95,Red,xkq,Cup,Plane,mismatch,2,0,PinkPlane_3,RedCar_2,RedNote_1,PinkFork_3
96,96,Black,rjdnv,Plane,Shoe,mismatch,2,0,BlueShoe_3,BlackLamp_3,BlackDisc_2,BrownFlag_1
97,97,Brown,zbxlv,House,Square,mismatch,2,0,PinkSquare_3,BrownFlag_2,BrownStar_3,BlueLock_1
98,98,Brown,zbxlv,House,Star,mismatch,2,0,PinkStar_3,BrownLeaf_3,BrownHeart_2,PinkHouse_1
99,99,Blue,qxsw,Boat,Tree,mismatch,2,0,GreenTree_3,BlueBow_3,BlueBone_1,BlackHand_3
